
2.2113858461380005,1.1671539545059204,[2.21138585],[1.16715395]
2.20235812664032,1.1623576879501343,[2.20235813],[1.16235769]
2.193440318107605,1.1575791239738464,[2.19344032],[1.15757912]
2.184454321861267,1.1528151035308838,[2.18445432],[1.1528151]
2.175520420074463,1.1480880081653595,[2.17552042],[1.14808801]
2.166624069213867,1.1433825194835663,[2.16662407],[1.14338252]
2.1578317880630493,1.138797014951706,[2.15783179],[1.13879701]
2.148882269859314,1.134119838476181,[2.14888227],[1.13411984]
2.1400771141052246,1.129457175731659,[2.14007711],[1.12945718]
2.131319046020508,1.1248194575309753,[2.13131905],[1.12481946]
2.1225568056106567,1.120274841785431,[2.12255681],[1.12027484]
2.1138163805007935,1.1156617105007172,[2.11381638],[1.11566171]
2.1052409410476685,1.1111057102680206,[2.10524094],[1.11110571]
2.09656023979187,1.10651695728302,[2.09656024],[1.10651696]
2.087998628616333,1.101978212594986,[2.08799863],[1.10197821]
2.079549551010132,1.0974418818950653,[2.07954955],[1.09744188]
2.0710432529449463,1.0929317474365234,[2.07104325],[1.09293175]
2.062580108642578,1.0884478092193604,[2.06258011],[1.08844781]
2.0541523694992065,1.0839920938014984,[2.05415237],[1.08399209]
2.0457770824432373,1.079594075679779,[2.04577708],[1.07959408]
2.037351131439209,1.0751314759254456,[2.03735113],[1.07513148]
2.0290147066116333,1.070730209350586,[2.02901471],[1.07073021]
2.0207149982452393,1.0663410127162933,[2.020715],[1.06634101]
2.0124495029449463,1.0619711577892303,[2.0124495],[1.06197116]
2.004434645175934,1.05756476521492,[2.00443465],[1.05756477]
1.9961618781089783,1.0531860291957855,[1.99616188],[1.05318603]
1.9879943132400513,1.048868477344513,[1.98799431],[1.04886848]
1.9798569083213806,1.0445536375045776,[1.97985691],[1.04455364]
1.9716774225234985,1.0403365790843964,[1.97167742],[1.04033658]
1.9635895490646362,1.036068618297577,[1.96358955],[1.03606862]
1.9555616974830627,1.0318123698234558,[1.9555617],[1.03181237]
1.9476585388183594,1.0275917649269104,[1.94765854],[1.02759176]
1.9396876096725464,1.0234592258930206,[1.93968761],[1.02345923]
1.931700587272644,1.0192317068576813,[1.93170059],[1.01923171]
1.9237953424453735,1.0150626003742218,[1.92379534],[1.0150626]
1.9159323573112488,1.0109119415283203,[1.91593236],[1.01091194]
1.9081062078475952,1.0067753791809082,[1.90810621],[1.00677538]
1.900392472743988,1.0026386082172394,[1.90039247],[1.00263861]
1.8926257491111755,0.9985330402851105,[1.89262575],[0.99853304]
1.8849770426750183,0.9944168329238892,[1.88497704],[0.99441683]
1.8772720098495483,0.9903309643268585,[1.87727201],[0.99033096]
1.8696516752243042,0.9863345921039581,[1.86965168],[0.98633459]
1.861953616142273,0.9822579622268677,[1.86195362],[0.98225796]
1.8543421626091003,0.9782273769378662,[1.85434216],[0.97822738]
1.8467692732810974,0.974237471818924,[1.84676927],[0.97423747]
1.8392236828804016,0.9702488481998444,[1.83922368],[0.97024885]
1.831616461277008,0.9663267731666565,[1.83161646],[0.96632677]
1.8240945935249329,0.9623604416847229,[1.82409459],[0.96236044]
1.816641092300415,0.9584320187568665,[1.81664109],[0.95843202]
1.809222161769867,0.9545107185840607,[1.80922216],[0.95451072]
1.801864743232727,0.9506446421146393,[1.80186474],[0.95064464]
1.7944603562355042,0.9467273652553558,[1.79446036],[0.94672737]
1.7871221899986267,0.9428477883338928,[1.78712219],[0.94284779]
1.7798179388046265,0.9389917254447937,[1.77981794],[0.93899173]
1.7725423574447632,0.9351529777050018,[1.77254236],[0.93515298]
1.7652087211608887,0.9313856065273285,[1.76520872],[0.93138561]
1.757982611656189,0.9275540113449097,[1.75798261],[0.92755401]
1.7508562207221985,0.9237922132015228,[1.75085622],[0.92379221]
1.7436463236808777,0.9199748635292053,[1.74364632],[0.91997486]
1.7366549968719482,0.9161929190158844,[1.736655],[0.91619292]
1.7294959425926208,0.9123920798301697,[1.72949594],[0.91239208]
1.7224200367927551,0.9086510241031647,[1.72242004],[0.90865102]
1.7154215574264526,0.9049298465251923,[1.71542156],[0.90492985]
1.7084232568740845,0.901247650384903,[1.70842326],[0.90124765]
1.7013884782791138,0.8974682986736298,[1.70138848],[0.8974683]
1.6944177746772766,0.8937844038009644,[1.69441777],[0.8937844]
1.6874919533729553,0.8901301920413971,[1.68749195],[0.89013019]
1.6806065440177917,0.8864720165729523,[1.68060654],[0.88647202]
1.6737594604492188,0.882831871509552,[1.67375946],[0.88283187]
1.6669739484786987,0.8791742324829102,[1.66697395],[0.87917423]
1.660145342350006,0.8755663633346558,[1.66014534],[0.87556636]
1.6533437967300415,0.8719835579395294,[1.6533438],[0.87198356]
1.646596610546112,0.8684137463569641,[1.64659661],[0.86841375]
1.6398696899414062,0.8648496568202972,[1.63986969],[0.86484966]
1.6331432461738586,0.8613159954547882,[1.63314325],[0.861316]
1.6264730095863342,0.8577890396118164,[1.62647301],[0.85778904]
1.6198235154151917,0.8542811274528503,[1.61982352],[0.85428113]
1.6132242679595947,0.8508239984512329,[1.61322427],[0.850824]
1.6066132187843323,0.8473387062549591,[1.60661322],[0.84733871]
1.600041389465332,0.8438687324523926,[1.60004139],[0.84386873]
1.593506097793579,0.8403995037078857,[1.5935061],[0.8403995]
1.5869745016098022,0.8370449841022491,[1.5869745],[0.83704498]
1.580406367778778,0.8335837125778198,[1.58040637],[0.83358371]
1.5739375948905945,0.8301863074302673,[1.57393759],[0.83018631]
1.5675089955329895,0.8267968595027924,[1.567509],[0.82679686]
1.5611048936843872,0.823406845331192,[1.56110489],[0.82340685]
1.5547765493392944,0.8200957179069519,[1.55477655],[0.82009572]
1.5483757853507996,0.8167203068733215,[1.54837579],[0.81672031]
1.5420421957969666,0.8133828938007355,[1.5420422],[0.81338289]
1.5357388854026794,0.8100534677505493,[1.53573889],[0.81005347]
1.529466688632965,0.8067296147346497,[1.52946669],[0.80672961]
1.523233950138092,0.8034310638904572,[1.52323395],[0.80343106]
1.516981840133667,0.8001391589641571,[1.51698184],[0.80013916]
1.510840892791748,0.7969048619270325,[1.51084089],[0.79690486]
1.5046050548553467,0.7936214506626129,[1.50460505],[0.79362145]
1.498504877090454,0.7904163300991058,[1.49850488],[0.79041633]
1.4923365712165833,0.787165641784668,[1.49233657],[0.78716564]
1.4862366318702698,0.7839548289775848,[1.48623663],[0.78395483]
1.4801607728004456,0.780762791633606,[1.48016077],[0.78076279]
1.4741094708442688,0.7775686383247375,[1.47410947],[0.77756864]
1.4681740999221802,0.7743673324584961,[1.4681741],[0.77436733]
1.4621534943580627,0.7711898684501648,[1.46215349],[0.77118987]
1.456260859966278,0.7680247128009796,[1.45626086],[0.76802471]
1.450294554233551,0.7648833096027374,[1.45029455],[0.76488331]
1.4444790482521057,0.7617448568344116,[1.44447905],[0.76174486]
1.4385321140289307,0.7585986256599426,[1.43853211],[0.75859863]
1.4326536655426025,0.7554892897605896,[1.43265367],[0.75548929]
1.4268032312393188,0.7524086833000183,[1.42680323],[0.75240868]
1.421105980873108,0.749340295791626,[1.42110598],[0.7493403]
1.4152764081954956,0.7462841868400574,[1.41527641],[0.74628419]
1.4094668626785278,0.7432179152965546,[1.40946686],[0.74321792]
1.4037012457847595,0.7401712238788605,[1.40370125],[0.74017122]
1.3979701399803162,0.7371466755867004,[1.39797014],[0.73714668]
1.3922792077064514,0.7341576516628265,[1.39227921],[0.73415765]
1.386646032333374,0.7311964929103851,[1.38664603],[0.73119649]
1.380936086177826,0.7281773686408997,[1.38093609],[0.72817737]
1.375292956829071,0.7251972854137421,[1.37529296],[0.72519729]
1.3696446418762207,0.7223296165466309,[1.36964464],[0.72232962]
1.3639959692955017,0.7193430960178375,[1.36399597],[0.7193431]
1.3584181070327759,0.7163930535316467,[1.35841811],[0.71639305]
1.352872908115387,0.7134486734867096,[1.35287291],[0.71344867]
1.3473490476608276,0.7105202972888947,[1.34734905],[0.7105203]
1.3417174220085144,0.7077282071113586,[1.34171742],[0.70772821]
1.336163878440857,0.7047915011644363,[1.33616388],[0.7047915]
1.3306946754455566,0.7019023299217224,[1.33069468],[0.70190233]
1.3252618908882141,0.6990225911140442,[1.32526189],[0.69902259]
1.319854736328125,0.6961609721183777,[1.31985474],[0.69616097]
1.3144773840904236,0.693308636546135,[1.31447738],[0.69330864]
1.309099555015564,0.6904730945825577,[1.30909956],[0.69047309]
1.3037473559379578,0.6876480877399445,[1.30374736],[0.68764809]
1.2984145283699036,0.6849456429481506,[1.29841453],[0.68494564]
1.2930898666381836,0.6821373701095581,[1.29308987],[0.68213737]
1.2877678275108337,0.6793188899755478,[1.28776783],[0.67931889]
1.2825066447257996,0.6765400469303131,[1.28250664],[0.67654005]
1.277271568775177,0.6737804859876633,[1.27727157],[0.67378049]
1.2721394300460815,0.6710730195045471,[1.27213943],[0.67107302]
1.2668827176094055,0.6682834923267365,[1.26688272],[0.66828349]
1.2616863250732422,0.6655516177415848,[1.26168633],[0.66555162]
1.2565174102783203,0.6628279834985733,[1.25651741],[0.66282798]
1.2513751983642578,0.660106971859932,[1.2513752],[0.66010697]
1.2463024854660034,0.6574328690767288,[1.24630249],[0.65743287]
1.2411738634109497,0.6547391563653946,[1.24117386],[0.65473916]
1.23610258102417,0.6520539820194244,[1.23610258],[0.65205398]
1.2310585379600525,0.6493922173976898,[1.23105854],[0.64939222]
1.2260265946388245,0.6467403471469879,[1.22602659],[0.64674035]
1.22104012966156,0.6441173255443573,[1.22104013],[0.64411733]
1.216037094593048,0.6414752006530762,[1.21603709],[0.6414752]
1.2110645174980164,0.6388646960258484,[1.21106452],[0.6388647]
1.2061126828193665,0.6362509876489639,[1.20611268],[0.63625099]
1.2012652158737183,0.633644625544548,[1.20126522],[0.63364463]
1.196291744709015,0.6310943365097046,[1.19629174],[0.63109434]
1.1913393139839172,0.6284821331501007,[1.19133931],[0.62848213]
1.1864706873893738,0.6259073168039322,[1.18647069],[0.62590732]
1.1816262602806091,0.6233543008565903,[1.18162626],[0.6233543]
1.1768208742141724,0.6208389550447464,[1.17682087],[0.62083896]
1.1719993352890015,0.6182891130447388,[1.17199934],[0.61828911]
1.1671993732452393,0.6157638877630234,[1.16719937],[0.61576389]
1.1624367833137512,0.6132416427135468,[1.16243678],[0.61324164]
1.1576963067054749,0.6108339726924896,[1.15769631],[0.61083397]
1.152883768081665,0.6082939654588699,[1.15288377],[0.60829397]
1.148170530796051,0.6058040410280228,[1.14817053],[0.60580404]
1.1434881091117859,0.6033220589160919,[1.14348811],[0.60332206]
1.1389126181602478,0.6008232831954956,[1.13891262],[0.60082328]
1.1342410445213318,0.5984655916690826,[1.13424104],[0.59846559]
1.1295176148414612,0.5959677547216415,[1.12951761],[0.59596775]
1.124905288219452,0.5935224443674088,[1.12490529],[0.59352244]
1.1202992796897888,0.5911005437374115,[1.12029928],[0.59110054]
1.1158244013786316,0.5886755585670471,[1.1158244],[0.58867556]
1.1112735867500305,0.5861971080303192,[1.11127359],[0.58619711]
1.1066974401474,0.5837889909744263,[1.10669744],[0.58378899]
1.1021840572357178,0.5814012736082077,[1.10218406],[0.58140127]
1.097685158252716,0.5790213495492935,[1.09768516],[0.57902135]
1.093211829662323,0.5766548216342926,[1.09321183],[0.57665482]
1.088763415813446,0.5743123590946198,[1.08876342],[0.57431236]
1.0843741297721863,0.571985125541687,[1.08437413],[0.57198513]
1.079880177974701,0.5696065574884415,[1.07988018],[0.56960656]
1.0754637718200684,0.5672715306282043,[1.07546377],[0.56727153]
1.0711862444877625,0.5649279206991196,[1.07118624],[0.56492792]
1.066779375076294,0.5625957548618317,[1.06677938],[0.56259575]
1.0624213814735413,0.5602944195270538,[1.06242138],[0.56029442]
1.058091640472412,0.5579998046159744,[1.05809164],[0.5579998]
1.0537699460983276,0.5557141304016113,[1.05376995],[0.55571413]
1.049481987953186,0.5534319430589676,[1.04948199],[0.55343194]
1.0451416969299316,0.551240548491478,[1.0451417],[0.55124055]
1.0408034920692444,0.5489579737186432,[1.04080349],[0.54895797]
1.0365445017814636,0.5467083156108856,[1.0365445],[0.54670832]
1.0323368310928345,0.5444821715354919,[1.03233683],[0.54448217]
1.0281005799770355,0.5422493517398834,[1.02810058],[0.54224935]
1.0238992273807526,0.540027305483818,[1.02389923],[0.54002731]
1.0197190046310425,0.5378153920173645,[1.019719],[0.53781539]
1.0156577825546265,0.5355940014123917,[1.01565778],[0.535594]
1.0113880336284637,0.533441573381424,[1.01138803],[0.53344157]
1.0072365403175354,0.5312461256980896,[1.00723654],[0.53124613]
1.003124326467514,0.5290779173374176,[1.00312433],[0.52907792]
0.9990351796150208,0.5269068479537964,[0.99903518],[0.52690685]
0.994968831539154,0.5248446762561798,[0.99496883],[0.52484468]
0.9908264577388763,0.5226525515317917,[0.99082646],[0.52265255]
0.986778974533081,0.5205157697200775,[0.98677897],[0.52051577]
0.9827483296394348,0.5183902978897095,[0.98274833],[0.5183903]
0.9787435531616211,0.51628378033638,[0.97874355],[0.51628378]
0.974683940410614,0.5142436325550079,[0.97468394],[0.51424363]
0.9706010222434998,0.5122030824422836,[0.97060102],[0.51220308]
0.9666148126125336,0.5100942105054855,[0.96661481],[0.51009421]
0.9626629948616028,0.5080093741416931,[0.96266299],[0.50800937]
0.9587330222129822,0.5059423744678497,[0.95873302],[0.50594237]
0.9548214673995972,0.5038723796606064,[0.95482147],[0.50387238]
0.950953483581543,0.5018469840288162,[0.95095348],[0.50184698]
0.9469935297966003,0.49975696206092834,[0.94699353],[0.49975696]
0.9431171119213104,0.4977048188447952,[0.94311711],[0.49770482]
0.9392666220664978,0.49565771222114563,[0.93926662],[0.49565771]
0.9353770911693573,0.49370570480823517,[0.93537709],[0.4937057]
0.9315172433853149,0.4916655123233795,[0.93151724],[0.49166551]
0.9277100563049316,0.4896535128355026,[0.92771006],[0.48965351]
0.9239216446876526,0.48765310645103455,[0.92392164],[0.48765311]
0.9201503098011017,0.48566365242004395,[0.92015031],[0.48566365]
0.9163726270198822,0.4837850481271744,[0.91637263],[0.48378505]
0.9125600755214691,0.48176833987236023,[0.91256008],[0.48176834]
0.9088211953639984,0.47979818284511566,[0.9088212],[0.47979818]
0.90510493516922,0.4778335392475128,[0.90510494],[0.47783354]
0.9014109075069427,0.47587545216083527,[0.90141091],[0.47587545]
0.8976612985134125,0.47401775419712067,[0.8976613],[0.47401775]
0.8939681053161621,0.4720724821090698,[0.89396811],[0.47207248]
0.8904387950897217,0.47013750672340393,[0.8904388],[0.47013751]
0.8867526948451996,0.46819083392620087,[0.88675269],[0.46819083]
0.8831242322921753,0.46627023816108704,[0.88312423],[0.46627024]
0.8795363903045654,0.4643683135509491,[0.87953639],[0.46436831]
0.8759222626686096,0.4624626934528351,[0.87592226],[0.46246269]
0.8723396956920624,0.4605710506439209,[0.8723397],[0.46057105]
0.8687756061553955,0.4586902856826782,[0.86877561],[0.45869029]
0.8653552532196045,0.45681575685739517,[0.86535525],[0.45681576]
0.861769050359726,0.45491980016231537,[0.86176905],[0.4549198]
0.8582496643066406,0.45306606590747833,[0.85824966],[0.45306607]
0.8546774983406067,0.45128902792930603,[0.8546775],[0.45128903]
0.8511621057987213,0.4494319409132004,[0.85116211],[0.44943194]
0.8477109968662262,0.4476312845945358,[0.847711],[0.44763128]
0.8442317545413971,0.4458004906773567,[0.84423175],[0.44580049]
0.8407870829105377,0.44397833198308945,[0.84078708],[0.44397833]
0.8373540341854095,0.44217369705438614,[0.83735403],[0.4421737]
0.8338541388511658,0.44042904675006866,[0.83385414],[0.44042905]
0.8305583000183105,0.43861979991197586,[0.8305583],[0.4386198]
0.8271206021308899,0.4368008151650429,[0.8271206],[0.43680082]
0.8237403631210327,0.4350089281797409,[0.82374036],[0.43500893]
0.820379227399826,0.43323931843042374,[0.82037923],[0.43323932]
0.817095160484314,0.4315212517976761,[0.81709516],[0.43152125]
0.8137621283531189,0.42975127696990967,[0.81376213],[0.42975128]
0.8103824257850647,0.42796727269887924,[0.81038243],[0.42796727]
0.8070660829544067,0.4262138605117798,[0.80706608],[0.42621386]
0.8037647902965546,0.4244774132966995,[0.80376479],[0.42447741]
0.8004864156246185,0.4227408617734909,[0.80048642],[0.42274086]
0.797329843044281,0.42099443078041077,[0.79732984],[0.42099443]
0.7940372824668884,0.4192584380507469,[0.79403728],[0.41925844]
0.7907920479774475,0.41754844784736633,[0.79079205],[0.41754845]
0.7875632643699646,0.41584593057632446,[0.78756326],[0.41584593]
0.7843633890151978,0.4141695722937584,[0.78436339],[0.41416957]
0.7812227606773376,0.4124701991677284,[0.78122276],[0.4124702]
0.7779720723628998,0.41075559705495834,[0.77797207],[0.4107556]
0.7747874855995178,0.4090733602643013,[0.77478749],[0.40907336]
0.7716274857521057,0.407405361533165,[0.77162749],[0.40740536]
0.7684793472290039,0.4057360216975212,[0.76847935],[0.40573602]
0.7652733325958252,0.40415941178798676,[0.76527333],[0.40415941]
0.7621223032474518,0.40248891711235046,[0.7621223],[0.40248892]
0.759066253900528,0.40088901668787,[0.75906625],[0.40088902]
0.7559175789356232,0.3992256224155426,[0.75591758],[0.39922562]
0.7528292834758759,0.39759109914302826,[0.75282928],[0.3975911]
0.7496888637542725,0.39603259414434433,[0.74968886],[0.39603259]
0.7465912103652954,0.3943942040205002,[0.74659121],[0.3943942]
0.7435392737388611,0.39278940111398697,[0.74353927],[0.3927894]
0.7405033111572266,0.39118658006191254,[0.74050331],[0.39118658]
0.7374776005744934,0.38958804309368134,[0.7374776],[0.38958804]
0.7344870269298553,0.38802240788936615,[0.73448703],[0.38802241]
0.7314281165599823,0.386516734957695,[0.73142812],[0.38651673]
0.7283980846405029,0.38491497933864594,[0.72839808],[0.38491498]
0.7254195511341095,0.38333340734243393,[0.72541955],[0.38333341]
0.7225202322006226,0.38182324171066284,[0.72252023],[0.38182324]
0.7195326685905457,0.38023442029953003,[0.71953267],[0.38023442]
0.716584712266922,0.3786819502711296,[0.71658471],[0.37868195]
0.7136639654636383,0.3771377429366112,[0.71366397],[0.37713774]
0.7107507884502411,0.3755875900387764,[0.71075079],[0.37558759]
0.707987368106842,0.37406016141176224,[0.70798737],[0.37406016]
0.7050440013408661,0.3725104331970215,[0.705044],[0.37251043]
0.7021714150905609,0.37098053097724915,[0.70217142],[0.37098053]
0.6993080675601959,0.36946720629930496,[0.69930807],[0.36946721]
0.696452796459198,0.3679553344845772,[0.6964528],[0.36795533]
0.6936133205890656,0.3664543777704239,[0.69361332],[0.36645438]
0.690973699092865,0.36490486562252045,[0.6909737],[0.36490487]
0.6881197094917297,0.36338935792446136,[0.68811971],[0.36338936]
0.6853070557117462,0.36189790070056915,[0.68530706],[0.3618979]
0.6825129687786102,0.36041225492954254,[0.68251297],[0.36041225]
0.6797310411930084,0.3589327409863472,[0.67973104],[0.35893274]
0.6769155561923981,0.3575407788157463,[0.67691556],[0.35754078]
0.6741068959236145,0.3560454845428467,[0.6741069],[0.35604548]
0.6713531911373138,0.35458632558584213,[0.67135319],[0.35458633]
0.6686126589775085,0.3531365543603897,[0.66861266],[0.35313655]
0.6659180521965027,0.35172758251428604,[0.66591805],[0.35172758]
0.6631320118904114,0.35035746544599533,[0.66313201],[0.35035747]
0.6603811979293823,0.34890230745077133,[0.6603812],[0.34890231]
0.6576872169971466,0.3474750891327858,[0.65768722],[0.34747509]
0.6550060212612152,0.3460486829280853,[0.65500602],[0.34604868]
0.6523357927799225,0.344634048640728,[0.65233579],[0.34463405]
0.6496917009353638,0.34322162717580795,[0.6496917],[0.34322163]
0.6470237970352173,0.34180763363838196,[0.6470238],[0.34180763]
0.6443881988525391,0.3404037579894066,[0.6443882],[0.34040376]
0.6417637765407562,0.33901478350162506,[0.64176378],[0.33901478]
0.639148086309433,0.3376234322786331,[0.63914809],[0.33762343]
0.6366086602210999,0.33629558980464935,[0.63660866],[0.33629559]
0.6339590549468994,0.33489343523979187,[0.63395905],[0.33489344]
0.6313668191432953,0.3335123881697655,[0.63136682],[0.33351239]
0.6287903785705566,0.3321450501680374,[0.62879038],[0.33214505]
0.6262273490428925,0.3307852931320667,[0.62622735],[0.33078529]
0.6236577033996582,0.3295394480228424,[0.6236577],[0.32953945]
0.6210600733757019,0.3281603083014488,[0.62106007],[0.32816031]
