Delta_X,Delta_Y,U1
2.421375274658203,1.3350143432617188,"[[2.42137527]
 [1.33501434]]"
2.4105085134506226,1.3375165462493896,"[[2.41050851]
 [1.33751655]]"
2.4073917865753174,1.330229640007019,"[[2.40739179]
 [1.33022964]]"
2.397434949874878,1.329359084367752,"[[2.39743495]
 [1.32935908]]"
2.393334746360779,1.3235165774822235,"[[2.39333475]
 [1.32351658]]"
2.385717809200287,1.3203376531600952,"[[2.38571781]
 [1.32033765]]"
2.380809247493744,1.3163794875144958,"[[2.38080925]
 [1.31637949]]"
2.3766778707504272,1.3117147088050842,"[[2.37667787]
 [1.31171471]]"
2.371416449546814,1.3097596168518066,"[[2.37141645]
 [1.30975962]]"
2.3706117272377014,1.3045835196971893,"[[2.37061173]
 [1.30458352]]"
2.365155279636383,1.3046245872974396,"[[2.36515528]
 [1.30462459]]"
2.3675572872161865,1.2991571724414825,"[[2.36755729]
 [1.29915717]]"
2.3620344400405884,1.3009189069271088,"[[2.36203444]
 [1.30091891]]"
2.367142975330353,1.2953623533248901,"[[2.36714298]
 [1.29536235]]"
2.361741006374359,1.2985185384750366,"[[2.36174101]
 [1.29851854]]"
2.368208408355713,1.2923763394355774,"[[2.36820841]
 [1.29237634]]"
2.3622466325759888,1.2960902452468872,"[[2.36224663]
 [1.29609025]]"
2.369647264480591,1.2887245118618011,"[[2.36964726]
 [1.28872451]]"
2.363397717475891,1.2927580773830414,"[[2.36339772]
 [1.29275808]]"
2.3704744577407837,1.2837952077388763,"[[2.37047446]
 [1.28379521]]"
2.3639907836914062,1.287609726190567,"[[2.36399078]
 [1.28760973]]"
2.3698028326034546,1.2777557969093323,"[[2.36980283]
 [1.2777558 ]]"
2.362922191619873,1.280654788017273,"[[2.36292219]
 [1.28065479]]"
2.3659623861312866,1.2692513167858124,"[[2.36596239]
 [1.26925132]]"
2.358803391456604,1.2707980573177338,"[[2.35880339]
 [1.27079806]]"
2.358837842941284,1.2591854631900787,"[[2.35883784]
 [1.25918546]]"
2.3519768714904785,1.2591293156147003,"[[2.35197687]
 [1.25912932]]"
2.349229335784912,1.2486032843589783,"[[2.34922934]
 [1.24860328]]"
2.3432679176330566,1.2473058104515076,"[[2.34326792]
 [1.24730581]]"
2.338163375854492,1.2386784851551056,"[[2.33816338]
 [1.23867849]]"
2.3332395553588867,1.2359807193279266,"[[2.33323956]
 [1.23598072]]"
2.3270530700683594,1.2300957441329956,"[[2.32705307]
 [1.23009574]]"
2.3235589265823364,1.226301908493042,"[[2.32355893]
 [1.22630191]]"
2.317245602607727,1.223623275756836,"[[2.3172456 ]
 [1.22362328]]"
2.314877510070801,1.2186760306358337,"[[2.31487751]
 [1.21867603]]"
2.3095691204071045,1.218935877084732,"[[2.30956912]
 [1.21893588]]"
2.308281183242798,1.2131812870502472,"[[2.30828118]
 [1.21318129]]"
2.3043399453163147,1.2161579132080078,"[[2.30433995]
 [1.21615791]]"
2.303700625896454,1.2099552154541016,"[[2.30370063]
 [1.20995522]]"
2.3011239767074585,1.2155616283416748,"[[2.30112398]
 [1.21556163]]"
2.300556778907776,1.2088423371315002,"[[2.30055678]
 [1.20884234]]"
2.2983415126800537,1.2161073088645935,"[[2.29834151]
 [1.21610731]]"
2.2975093126296997,1.2090018391609192,"[[2.29750931]
 [1.20900184]]"
2.295117199420929,1.2176496088504791,"[[2.2951172 ]
 [1.21764961]]"
2.293687880039215,1.210615485906601,"[[2.29368788]
 [1.21061549]]"
2.290699601173401,1.2201046347618103,"[[2.2906996 ]
 [1.22010463]]"
2.2883591651916504,1.2135350704193115,"[[2.28835917]
 [1.21353507]]"
2.2839595079421997,1.2230142652988434,"[[2.28395951]
 [1.22301427]]"
2.2808125019073486,1.2173319160938263,"[[2.2808125 ]
 [1.21733192]]"
2.2745426893234253,1.2260995507240295,"[[2.27454269]
 [1.22609955]]"
2.270543932914734,1.2215309739112854,"[[2.27054393]
 [1.22153097]]"
2.262673258781433,1.228751391172409,"[[2.26267326]
 [1.22875139]]"
2.258327841758728,1.2255643904209137,"[[2.25832784]
 [1.22556439]]"
2.249162435531616,1.2301368117332458,"[[2.24916244]
 [1.23013681]]"
2.2443524599075317,1.2283713817596436,"[[2.24435246]
 [1.22837138]]"
2.2351698875427246,1.230562299489975,"[[2.23516989]
 [1.2305623 ]]"
2.2299535274505615,1.2303026020526886,"[[2.22995353]
 [1.2303026 ]]"
2.2217747569084167,1.229871243238449,"[[2.22177476]
 [1.22987124]]"
2.216470777988434,1.230797916650772,"[[2.21647078]
 [1.23079792]]"
2.2100104689598083,1.2281401753425598,"[[2.21001047]
 [1.22814018]]"
2.2045119404792786,1.230100154876709,"[[2.20451194]
 [1.23010015]]"
2.200383484363556,1.2264758348464966,"[[2.20038348]
 [1.22647583]]"
2.1946874260902405,1.2289671301841736,"[[2.19468743]
 [1.22896713]]"
2.193101406097412,1.2241697311401367,"[[2.19310141]
 [1.22416973]]"
2.1870654821395874,1.2267565727233887,"[[2.18706548]
 [1.22675657]]"
2.1877389550209045,1.2216136455535889,"[[2.18773896]
 [1.22161365]]"
2.1814270615577698,1.2238997220993042,"[[2.18142706]
 [1.22389972]]"
2.1842905282974243,1.2180761396884918,"[[2.18429053]
 [1.21807614]]"
2.1777989864349365,1.219727784395218,"[[2.17779899]
 [1.21972778]]"
2.1818737983703613,1.2132775783538818,"[[2.1818738 ]
 [1.21327758]]"
2.1757036447525024,1.2141616344451904,"[[2.17570364]
 [1.21416163]]"
2.180204391479492,1.2069564163684845,"[[2.18020439]
 [1.20695642]]"
2.1742992401123047,1.2068524658679962,"[[2.17429924]
 [1.20685247]]"
2.178633689880371,1.198555827140808,"[[2.17863369]
 [1.19855583]]"
2.173271417617798,1.1972416639328003,"[[2.17327142]
 [1.19724166]]"
2.176571488380432,1.1881330907344818,"[[2.17657149]
 [1.18813309]]"
2.1720019578933716,1.1859411895275116,"[[2.17200196]
 [1.18594119]]"
2.173379063606262,1.1762237846851349,"[[2.17337906]
 [1.17622378]]"
2.16977858543396,1.1729553639888763,"[[2.16977859]
 [1.17295536]]"
2.169170379638672,1.163441777229309,"[[2.16917038]
 [1.16344178]]"
2.166279673576355,1.1592978239059448,"[[2.16627967]
 [1.15929782]]"
2.1637656688690186,1.1508074402809143,"[[2.16376567]
 [1.15080744]]"
2.1615641117095947,1.1461183428764343,"[[2.16156411]
 [1.14611834]]"
2.157611131668091,1.1391742825508118,"[[2.15761113]
 [1.13917428]]"
2.1559786796569824,1.133987545967102,"[[2.15597868]
 [1.13398755]]"
2.1509682536125183,1.1289296448230743,"[[2.15096825]
 [1.12892964]]"
2.1495315432548523,1.1233538687229156,"[[2.14953154]
 [1.12335387]]"
2.14434814453125,1.1206057667732239,"[[2.14434814]
 [1.12060577]]"
2.1426857709884644,1.1147222518920898,"[[2.14268577]
 [1.11472225]]"
2.137692153453827,1.1143420338630676,"[[2.13769215]
 [1.11434203]]"
2.1357093453407288,1.1085148453712463,"[[2.13570935]
 [1.10851485]]"
2.131117284297943,1.1101664900779724,"[[2.13111728]
 [1.11016649]]"
2.1286017298698425,1.1045894622802734,"[[2.12860173]
 [1.10458946]]"
2.124444365501404,1.108275145292282,"[[2.12444437]
 [1.10827515]]"
2.1213793754577637,1.1032840311527252,"[[2.12137938]
 [1.10328403]]"
2.1174845695495605,1.108388215303421,"[[2.11748457]
 [1.10838822]]"
2.113988518714905,1.1041930615901947,"[[2.11398852]
 [1.10419306]]"
2.1100186109542847,1.110213577747345,"[[2.11001861]
 [1.11021358]]"
2.106012225151062,1.1069051623344421,"[[2.10601223]
 [1.10690516]]"
2.1017560362815857,1.1133349537849426,"[[2.10175604]
 [1.11333495]]"
2.0974244475364685,1.1109466552734375,"[[2.09742445]
 [1.11094666]]"
2.0923516750335693,1.1174442768096924,"[[2.09235168]
 [1.11744428]]"
2.087734580039978,1.116076946258545,"[[2.08773458]
 [1.11607695]]"
2.0816062688827515,1.1219422221183777,"[[2.08160627]
 [1.12194222]]"
2.0768038034439087,1.1213880777359009,"[[2.0768038 ]
 [1.12138808]]"
2.069902181625366,1.1261188387870789,"[[2.06990218]
 [1.12611884]]"
2.0650612115859985,1.1264745593070984,"[[2.06506121]
 [1.12647456]]"
2.0575608015060425,1.1295647323131561,"[[2.0575608 ]
 [1.12956473]]"
2.05249285697937,1.130298525094986,"[[2.05249286]
 [1.13029853]]"
2.0453126430511475,1.1317248940467834,"[[2.04531264]
 [1.13172489]]"
2.0400121212005615,1.132778286933899,"[[2.04001212]
 [1.13277829]]"
2.0333487391471863,1.132611870765686,"[[2.03334874]
 [1.13261187]]"
2.028021514415741,1.1336841583251953,"[[2.02802151]
 [1.13368416]]"
2.022572100162506,1.1320192515850067,"[[2.0225721 ]
 [1.13201925]]"
2.017284333705902,1.1329390108585358,"[[2.01728433]
 [1.13293901]]"
2.0134182572364807,1.1301001012325287,"[[2.01341826]
 [1.1301001 ]]"
2.0080297589302063,1.130706399679184,"[[2.00802976]
 [1.1307064 ]]"
2.0056756138801575,1.1267488598823547,"[[2.00567561]
 [1.12674886]]"
2.000347912311554,1.1265358328819275,"[[2.00034791]
 [1.12653583]]"
1.9993692636489868,1.121755599975586,"[[1.99936926]
 [1.1217556 ]]"
1.994322657585144,1.1209591627120972,"[[1.99432266]
 [1.12095916]]"
1.9945949912071228,1.1156287491321564,"[[1.99459499]
 [1.11562875]]"
1.9898728728294373,1.1142129004001617,"[[1.98987287]
 [1.1142129 ]]"
1.9909497499465942,1.1084040999412537,"[[1.99094975]
 [1.1084041 ]]"
1.986700415611267,1.1062554121017456,"[[1.98670042]
 [1.10625541]]"
1.9880555272102356,1.099727600812912,"[[1.98805553]
 [1.0997276 ]]"
1.9842224717140198,1.0969343483448029,"[[1.98422247]
 [1.09693435]]"
1.985541582107544,1.0900704264640808,"[[1.98554158]
 [1.09007043]]"
1.982224702835083,1.0868561267852783,"[[1.9822247 ]
 [1.08685613]]"
1.9829353094100952,1.0794502198696136,"[[1.98293531]
 [1.07945022]]"
1.9800689220428467,1.0758401453495026,"[[1.98006892]
 [1.07584015]]"
1.9798078536987305,1.0682030320167542,"[[1.97980785]
 [1.06820303]]"
1.9772388935089111,1.0642513632774353,"[[1.97723889]
 [1.06425136]]"
1.9759837985038757,1.0570563673973083,"[[1.9759838 ]
 [1.05705637]]"
1.9734800457954407,1.0528201460838318,"[[1.97348005]
 [1.05282015]]"
1.9711639285087585,1.0463997721672058,"[[1.97116393]
 [1.04639977]]"
1.9686947464942932,1.042149305343628,"[[1.96869475]
 [1.04214931]]"
1.9657940864562988,1.0367141962051392,"[[1.96579409]
 [1.0367142 ]]"
1.963172435760498,1.032476782798767,"[[1.96317244]
 [1.03247678]]"
1.9594261050224304,1.0281321108341217,"[[1.95942611]
 [1.02813211]]"
1.9566693902015686,1.024082750082016,"[[1.95666939]
 [1.02408275]]"
1.9524867534637451,1.021324247121811,"[[1.95248675]
 [1.02132425]]"
1.9494035243988037,1.017507404088974,"[[1.94940352]
 [1.0175074 ]]"
1.9450029730796814,1.0160608291625977,"[[1.94500297]
 [1.01606083]]"
1.9417684674263,1.0126781463623047,"[[1.94176847]
 [1.01267815]]"
1.9375088810920715,1.012712150812149,"[[1.93750888]
 [1.01271215]]"
1.9339613318443298,1.0097675621509552,"[[1.93396133]
 [1.00976756]]"
1.929499089717865,1.0111904442310333,"[[1.92949909]
 [1.01119044]]"
1.925815999507904,1.0087486803531647,"[[1.925816  ]
 [1.00874868]]"
1.9213511943817139,1.0110487937927246,"[[1.92135119]
 [1.01104879]]"
1.9173551797866821,1.0090301632881165,"[[1.91735518]
 [1.00903016]]"
1.9129197597503662,1.0121253430843353,"[[1.91291976]
 [1.01212534]]"
1.9087598323822021,1.010659009218216,"[[1.90875983]
 [1.01065901]]"
1.9040809869766235,1.014043152332306,"[[1.90408099]
 [1.01404315]]"
1.8997724056243896,1.0129597187042236,"[[1.89977241]
 [1.01295972]]"
1.8948315978050232,1.0163682699203491,"[[1.8948316 ]
 [1.01636827]]"
1.8904892802238464,1.0156258940696716,"[[1.89048928]
 [1.01562589]]"
1.8852788209915161,1.0188562870025635,"[[1.88527882]
 [1.01885629]]"
1.8807854652404785,1.018308162689209,"[[1.88078547]
 [1.01830816]]"
1.8752614855766296,1.0209767520427704,"[[1.87526149]
 [1.02097675]]"
1.870799958705902,1.0205256640911102,"[[1.87079996]
 [1.02052566]]"
1.8652045726776123,1.0224851071834564,"[[1.86520457]
 [1.02248511]]"
1.8606714010238647,1.0220254361629486,"[[1.8606714 ]
 [1.02202544]]"
1.8551045656204224,1.0229604244232178,"[[1.85510457]
 [1.02296042]]"
1.8506948947906494,1.0224490761756897,"[[1.85069489]
 [1.02244908]]"
1.8453397750854492,1.0223752558231354,"[[1.84533978]
 [1.02237526]]"
1.8408653736114502,1.0215955078601837,"[[1.84086537]
 [1.02159551]]"
1.8361127376556396,1.0205024778842926,"[[1.83611274]
 [1.02050248]]"
1.8318322896957397,1.0195070803165436,"[[1.83183229]
 [1.01950708]]"
1.827816665172577,1.0176533162593842,"[[1.82781667]
 [1.01765332]]"
1.8236402869224548,1.0163704454898834,"[[1.82364029]
 [1.01637045]]"
1.8203389644622803,1.013705849647522,"[[1.82033896]
 [1.01370585]]"
1.816356897354126,1.012084424495697,"[[1.8163569 ]
 [1.01208442]]"
1.813728928565979,1.008697122335434,"[[1.81372893]
 [1.00869712]]"
1.8099336624145508,1.0068776309490204,"[[1.80993366]
 [1.00687763]]"
1.8079054355621338,1.002914547920227,"[[1.80790544]
 [1.00291455]]"
1.8042126893997192,1.0007488131523132,"[[1.80421269]
 [1.00074881]]"
1.8029139637947083,0.9963870644569397,"[[1.80291396]
 [0.99638706]]"
1.7994676232337952,0.9939499497413635,"[[1.79946762]
 [0.99394995]]"
1.798488736152649,0.9893420338630676,"[[1.79848874]
 [0.98934203]]"
1.7951780557632446,0.9867239594459534,"[[1.79517806]
 [0.98672396]]"
1.7943241000175476,0.9818629920482635,"[[1.7943241 ]
 [0.98186299]]"
1.791271150112152,0.9791822731494904,"[[1.79127115]
 [0.97918227]]"
1.7902455925941467,0.9739701598882675,"[[1.79024559]
 [0.97397016]]"
1.787109911441803,0.971136674284935,"[[1.78710991]
 [0.97113667]]"
1.7858229875564575,0.9659239947795868,"[[1.78582299]
 [0.96592399]]"
1.7827842235565186,0.9630924761295319,"[[1.78278422]
 [0.96309248]]"
1.781020164489746,0.9580487459897995,"[[1.78102016]
 [0.95804875]]"
1.7779772281646729,0.9552072733640671,"[[1.77797723]
 [0.95520727]]"
1.7757806181907654,0.9504088908433914,"[[1.77578062]
 [0.95040889]]"
1.7727813124656677,0.9476354867219925,"[[1.77278131]
 [0.94763549]]"
1.7701932787895203,0.9433507025241852,"[[1.77019328]
 [0.9433507 ]]"
1.766970455646515,0.9406401216983795,"[[1.76697046]
 [0.94064012]]"
1.7639650106430054,0.937016174197197,"[[1.76396501]
 [0.93701617]]"
1.7606953382492065,0.9344752281904221,"[[1.76069534]
 [0.93447523]]"
1.7574883103370667,0.9315377473831177,"[[1.75748831]
 [0.93153775]]"
1.754132091999054,0.9291751980781555,"[[1.75413209]
 [0.9291752 ]]"
1.7505728006362915,0.9269667565822601,"[[1.7505728 ]
 [0.92696676]]"
1.747148036956787,0.9247543513774872,"[[1.74714804]
 [0.92475435]]"
1.7433446049690247,0.9232561886310577,"[[1.7433446 ]
 [0.92325619]]"
1.73987877368927,0.9212296903133392,"[[1.73987877]
 [0.92122969]]"
1.7359203696250916,0.9205098450183868,"[[1.73592037]
 [0.92050985]]"
1.7323607206344604,0.9186248481273651,"[[1.73236072]
 [0.91862485]]"
1.7282803058624268,0.9184591919183731,"[[1.72828031]
 [0.91845919]]"
1.7246625423431396,0.9167121797800064,"[[1.72466254]
 [0.91671218]]"
1.7204755544662476,0.9169791340827942,"[[1.72047555]
 [0.91697913]]"
1.7168153524398804,0.9153702259063721,"[[1.71681535]
 [0.91537023]]"
1.7125358581542969,0.9160128384828568,"[[1.71253586]
 [0.91601284]]"
1.708870768547058,0.9145869165658951,"[[1.70887077]
 [0.91458692]]"
1.7045799493789673,0.9155071675777435,"[[1.70457995]
 [0.91550717]]"
1.7008715867996216,0.9140920341014862,"[[1.70087159]
 [0.91409203]]"
1.6965095400810242,0.9149401485919952,"[[1.69650954]
 [0.91494015]]"
1.6928299069404602,0.9135698974132538,"[[1.69282991]
 [0.9135699 ]]"
1.688455879688263,0.9143188446760178,"[[1.68845588]
 [0.91431884]]"
1.684763789176941,0.91293965280056,"[[1.68476379]
 [0.91293965]]"
1.6803027391433716,0.9134115278720856,"[[1.68030274]
 [0.91341153]]"
1.6766653656959534,0.9120063483715057,"[[1.67666537]
 [0.91200635]]"
1.6722538471221924,0.9121969491243362,"[[1.67225385]
 [0.91219695]]"
1.6686157584190369,0.9107477813959122,"[[1.66861576]
 [0.91074778]]"
1.6643709540367126,0.9105202257633209,"[[1.66437095]
 [0.91052023]]"
1.660768747329712,0.9090180695056915,"[[1.66076875]
 [0.90901807]]"
1.6566386818885803,0.9084396660327911,"[[1.65663868]
 [0.90843967]]"
1.653089463710785,0.9068984687328339,"[[1.65308946]
 [0.90689847]]"
1.6492230296134949,0.905758336186409,"[[1.64922303]
 [0.90575834]]"
1.6457930207252502,0.9041005522012711,"[[1.64579302]
 [0.90410055]]"
1.6421689987182617,0.9025302231311798,"[[1.642169  ]
 [0.90253022]]"
1.6387133598327637,0.9008358418941498,"[[1.63871336]
 [0.90083584]]"
1.6354368329048157,0.8988270312547684,"[[1.63543683]
 [0.89882703]]"
1.632041096687317,0.8970663100481033,"[[1.6320411 ]
 [0.89706631]]"
1.6290504336357117,0.8946981430053711,"[[1.62905043]
 [0.89469814]]"
1.6257085800170898,0.8928773999214172,"[[1.62570858]
 [0.8928774 ]]"
1.6229463815689087,0.8901524245738983,"[[1.62294638]
 [0.89015242]]"
1.619685173034668,0.8883667290210724,"[[1.61968517]
 [0.88836673]]"
1.6171217560768127,0.8853524923324585,"[[1.61712176]
 [0.88535249]]"
1.6138595342636108,0.8834178447723389,"[[1.61385953]
 [0.88341784]]"
1.6115570664405823,0.8802650719881058,"[[1.61155707]
 [0.88026507]]"
1.6083452701568604,0.8783168345689774,"[[1.60834527]
 [0.87831683]]"
1.6061559319496155,0.8750307410955429,"[[1.60615593]
 [0.87503074]]"
1.6029756665229797,0.8730728477239609,"[[1.60297567]
 [0.87307285]]"
1.6007786393165588,0.869797870516777,"[[1.60077864]
 [0.86979787]]"
1.597613275051117,0.867801234126091,"[[1.59761328]
 [0.86780123]]"
1.5954247117042542,0.8645149171352386,"[[1.59542471]
 [0.86451492]]"
1.5922492742538452,0.8625352680683136,"[[1.59224927]
 [0.86253527]]"
1.5899390578269958,0.8593672960996628,"[[1.58993906]
 [0.8593673 ]]"
1.5868064165115356,0.8574023097753525,"[[1.58680642]
 [0.85740231]]"
1.5843695402145386,0.8543731868267059,"[[1.58436954]
 [0.85437319]]"
1.5812368988990784,0.8524303734302521,"[[1.5812369 ]
 [0.85243037]]"
1.5786769390106201,0.8496042191982269,"[[1.57867694]
 [0.84960422]]"
1.5756043195724487,0.8477508723735809,"[[1.57560432]
 [0.84775087]]"
1.5728674530982971,0.845173567533493,"[[1.57286745]
 [0.84517357]]"
1.569711446762085,0.8432708084583282,"[[1.56971145]
 [0.84327081]]"
1.5667939186096191,0.8409981578588486,"[[1.56679392]
 [0.84099816]]"
1.5636616945266724,0.8391480892896652,"[[1.56366169]
 [0.83914809]]"
1.5605862140655518,0.8371407389640808,"[[1.56058621]
 [0.83714074]]"
1.5574601292610168,0.8353284001350403,"[[1.55746013]
 [0.8353284 ]]"
1.5542938113212585,0.8336233049631119,"[[1.55429381]
 [0.8336233 ]]"
1.5511943697929382,0.8318502455949783,"[[1.55119437]
 [0.83185025]]"
1.5478699207305908,0.8304247558116913,"[[1.54786992]
 [0.83042476]]"
1.5446997284889221,0.8286695778369904,"[[1.54469973]
 [0.82866958]]"
1.5413034558296204,0.8274989724159241,"[[1.54130346]
 [0.82749897]]"
1.5381518602371216,0.8257962465286255,"[[1.53815186]
 [0.82579625]]"
1.5346670150756836,0.8248315304517746,"[[1.53466702]
 [0.82483153]]"
1.5315189957618713,0.8231519311666489,"[[1.531519  ]
 [0.82315193]]"
1.5279951691627502,0.822343498468399,"[[1.52799517]
 [0.8223435 ]]"
1.524905025959015,0.8207292854785919,"[[1.52490503]
 [0.82072929]]"
1.5213151574134827,0.820052832365036,"[[1.52131516]
 [0.82005283]]"
1.5181200504302979,0.8183991014957428,"[[1.51812005]
 [0.8183991 ]]"
1.5145806670188904,0.817779153585434,"[[1.51458067]
 [0.81777915]]"
1.5114421248435974,0.8161719739437103,"[[1.51144212]
 [0.81617197]]"
1.50785630941391,0.8155287206172943,"[[1.50785631]
 [0.81552872]]"
1.5047330856323242,0.8139379322528839,"[[1.50473309]
 [0.81393793]]"
1.5012032985687256,0.81327223777771,"[[1.5012033 ]
 [0.81327224]]"
1.4980936646461487,0.8116939067840576,"[[1.49809366]
 [0.81169391]]"
1.494625210762024,0.8109572529792786,"[[1.49462521]
 [0.81095725]]"
1.4915273189544678,0.8094764947891235,"[[1.49152732]
 [0.80947649]]"
1.4881156086921692,0.808595135807991,"[[1.48811561]
 [0.80859514]]"
1.485008716583252,0.8070196658372879,"[[1.48500872]
 [0.80701967]]"
1.481659471988678,0.8059530705213547,"[[1.48165947]
 [0.80595307]]"
1.4785844683647156,0.8043871968984604,"[[1.47858447]
 [0.8043872 ]]"
1.475312054157257,0.8032134920358658,"[[1.47531205]
 [0.80321349]]"
1.4722533822059631,0.8016407638788223,"[[1.47225338]
 [0.80164076]]"
1.4691059589385986,0.800298422574997,"[[1.46910596]
 [0.80029842]]"
1.4660999178886414,0.79879429936409,"[[1.46609992]
 [0.7987943 ]]"
1.4630625247955322,0.7972846627235413,"[[1.46306252]
 [0.79728466]]"
1.4599751830101013,0.7957044243812561,"[[1.45997518]
 [0.79570442]]"
1.4570120573043823,0.794027179479599,"[[1.45701206]
 [0.79402718]]"
1.4540026187896729,0.7924497425556183,"[[1.45400262]
 [0.79244974]]"
1.4511178135871887,0.7906443327665329,"[[1.45111781]
 [0.79064433]]"
1.4481354355812073,0.789067730307579,"[[1.44813544]
 [0.78906773]]"
1.4453349113464355,0.7871584743261337,"[[1.44533491]
 [0.78715847]]"
