
Data_X,Data_Y,U_LX,U_LY,VL,VR
1.960526319622385,3.0743035627444026,1.960526319622385,3.0743035627444026,0.4233745382501837,3.4976781009945865
2.0612347122047856,3.00998179518979,2.0612347122047856,3.00998179518979,0.5562438146098907,3.5662256097996803
2.1579972792003987,2.9434646911879847,2.1579972792003987,2.9434646911879847,0.6862649336064064,3.629729624794391
2.2522546885020525,2.8737434388991687,2.2522546885020525,2.8737434388991687,0.8153829690524681,3.689126407951637
2.343122179372686,2.8016180255000416,2.343122179372686,2.8016180255000416,0.9423131666226654,3.743931192122707
2.4306913427183536,2.7293030309877997,2.4306913427183536,2.7293030309877997,1.0660398272244538,3.7953428582122535
2.513056582419997,2.654112099868613,2.513056582419997,2.654112099868613,1.1860005324856904,3.8401126323543036
2.662463444938966,2.4992453839155093,2.662463444938966,2.4992453839155093,1.4128407529812113,3.9120861368967206
2.7331577448844477,2.4229431852742334,2.7331577448844477,2.4229431852742334,1.521686152247331,3.9446293375215644
2.800381807485743,2.3433534656416506,2.800381807485743,2.3433534656416506,1.6287050746649177,3.972058540306568
2.865786100213277,2.2620811099553206,2.865786100213277,2.2620811099553206,1.7347455452356169,3.9968266551909375
2.922693343787537,2.1843881609526914,2.922693343787537,2.1843881609526914,1.8304992633111912,4.014887424263883
3.0259788757520245,2.027307514508194,3.0259788757520245,2.027307514508194,2.0123251184979276,4.039632633006121
3.0754003630755884,1.945978396076937,3.0754003630755884,1.945978396076937,2.10241116503712,4.048389561114057
3.119458708586763,1.8668261789100173,3.119458708586763,1.8668261789100173,2.1860456191317543,4.052871798041772
3.159891283771445,1.7885562626883054,3.159891283771445,1.7885562626883054,2.265613152427292,4.054169415115598
3.197078678024398,1.710697613956666,3.197078678024398,1.710697613956666,2.3417298710460646,4.052427485002731
3.2300581643752677,1.6351142641059688,3.2300581643752677,1.6351142641059688,2.4125010323222833,4.047615296428252
3.259984851778299,1.561161507683516,3.259984851778299,1.561161507683516,2.4794040979365413,4.040565605620057
3.2852276326693923,1.4907709998939875,3.2852276326693923,1.4907709998939875,2.5398421327223986,4.030613132616386
3.3073571234135892,1.4225447226348142,3.3073571234135892,1.4225447226348142,2.596084762096182,4.0186294847309965
3.3264101285151244,1.356735553049736,3.3264101285151244,1.356735553049736,2.6480423519902563,4.004777905039992
3.3428928929395756,1.2930179217046702,3.3428928929395756,1.2930179217046702,2.6963839320872403,3.989401853791911
3.371654102765927,1.1823456659173561,3.371654102765927,1.1823456659173561,2.7804812698072485,3.962826935724605
3.379963252970527,1.1204144878518887,3.379963252970527,1.1204144878518887,2.8197560090445823,3.9401704968964713
3.3879640803972744,1.0652988548093378,3.3879640803972744,1.0652988548093378,2.8553146529926057,3.920613507801943
3.394103961760943,1.0125492401838945,3.394103961760943,1.0125492401838945,2.887829341668996,3.90037858185289
3.398378126953353,0.962443607984682,3.398378126953353,0.962443607984682,2.917156322961012,3.8795999309456937
3.400999654890984,0.9143271048099829,3.400999654890984,0.9143271048099829,2.9438361024859927,3.8581632072959757
3.4018593190117734,0.8691621596794438,3.4018593190117734,0.8691621596794438,2.9672782391720514,3.8364403988514955
3.397763813908006,0.8211393199117896,3.397763813908006,0.8211393199117896,2.987194153952111,3.808333473863901
3.3960740268374754,0.7792407104826243,3.3960740268374754,0.7792407104826243,3.006453671596163,3.7856943820787876
3.3934097623030377,0.7389728923866686,3.3934097623030377,0.7389728923866686,3.023923316109703,3.762896208496372
3.3896852286531676,0.700627416278069,3.3896852286531676,0.700627416278069,3.039371520514133,3.739998936792202
3.38483017020134,0.6649396470418422,3.38483017020134,0.6649396470418422,3.0523603466804192,3.717299993722261
3.3791636341712814,0.6309974379439836,3.3791636341712814,0.6309974379439836,3.06366491519929,3.694662353143273
3.372730412308096,0.5990117519104536,3.372730412308096,0.5990117519104536,3.073224536352869,3.672236288263323
3.3658322187063967,0.5671281227379952,3.3658322187063967,0.5671281227379952,3.082268157337399,3.6493962800753943
3.358048276946622,0.5381696526480395,3.358048276946622,0.5381696526480395,3.088963450622602,3.6271331032706415
3.3498305708536438,0.5102941881721805,3.3498305708536438,0.5102941881721805,3.0946834767675533,3.6049776649397343
3.3411960781177616,0.4838054133524723,3.3411960781177616,0.4838054133524723,3.0992933714415254,3.583098784793998
3.33203742216515,0.45819753432638155,3.33203742216515,0.45819753432638155,3.1029386550019593,3.561136189328341
3.322505619415301,0.43429899730866683,3.322505619415301,0.43429899730866683,3.1053561207609675,3.5396551180696343
3.3125880511702355,0.4119614512201153,3.3125880511702355,0.4119614512201153,3.106607325560178,3.518568776780293
3.303423287904357,0.3770457114116246,3.303423287904357,0.3770457114116246,3.1149004321985445,3.491946143610169
3.2869742131318445,0.35482889321458466,3.2869742131318445,0.35482889321458466,3.1095597665245522,3.4643886597391367
3.270313571012916,0.33386979011381923,3.270313571012916,0.33386979011381923,3.103378675956006,3.4372484660698257
3.2599943556708553,0.3039864057196402,3.2599943556708553,0.3039864057196402,3.108001152811035,3.4119875585306754
3.2427726042326768,0.28537292700397376,3.2427726042326768,0.28537292700397376,3.10008614073069,3.3854590677346637
3.231304812145528,0.2697048587814259,3.231304812145528,0.2697048587814259,3.0964523827548147,3.366157241536241
3.2195958244665217,0.25693158792769943,3.2195958244665217,0.25693158792769943,3.091130030502672,3.3480616184303713
3.201816339345294,0.24123442818978846,3.201816339345294,0.24123442818978846,3.0811991252504,3.322433553440188
3.190314895648804,0.2198744982124261,3.190314895648804,0.2198744982124261,3.080377646542591,3.300252144755017
3.1661830056181794,0.20486621752886602,3.1661830056181794,0.20486621752886602,3.0637498968537464,3.2686161143826125
3.154203827582349,0.1936980929267813,3.154203827582349,0.1936980929267813,3.0573547811189585,3.25105287404574
3.1421954196776767,0.17837272322572884,3.1421954196776767,0.17837272322572884,3.0530090580648124,3.231381781290541
3.130232841513795,0.16249679229336156,3.130232841513795,0.16249679229336156,3.048984445367114,3.2114812376604758
3.09967335168254,0.14904891794514596,3.09967335168254,0.14904891794514596,3.025148892709967,3.174197810655113
3.0874869572919157,0.1407825002023242,3.0874869572919157,0.1407825002023242,3.0170957071907534,3.157878207393078
3.075334074191119,0.12858039147282985,3.075334074191119,0.12858039147282985,3.011043878454704,3.1396242699275336
3.0509068097779166,0.11915554393925176,3.0509068097779166,0.11915554393925176,2.9913290378082906,3.1104845817475426
3.0325960466970736,0.11142774525520305,3.0325960466970736,0.11142774525520305,2.976882174069472,3.0883099193246752
3.0204667766638407,0.10228414972289279,3.0204667766638407,0.10228414972289279,2.9693247018023943,3.071608851525287
3.002213493369285,0.09601632209104283,3.002213493369285,0.09601632209104283,2.954205332323763,3.0502216544148064
2.990087524810087,0.09071903225014077,2.990087524810087,0.09071903225014077,2.9447280086850167,3.035447040935157
2.9779829058804985,0.0860522791586773,2.9779829058804985,0.0860522791586773,2.93495676630116,3.021009045459837
2.9660425839845916,0.08163547029960982,2.9660425839845916,0.08163547029960982,2.9252248488347865,3.0068603191343968
2.954023062373227,0.07851144515726705,2.954023062373227,0.07851144515726705,2.9147673397945932,2.9932787849518605
2.942037332256864,0.07464711584562034,2.942037332256864,0.07464711584562034,2.904713774334054,2.9793608901796738
2.930145104323439,0.07090894687955074,2.930145104323439,0.07090894687955074,2.8946906308836637,2.9655995777632147
2.918376979362712,0.0674517293131549,2.918376979362712,0.0674517293131549,2.8846511147061347,2.9521028440192896
2.906545794788955,0.06357459501698126,2.906545794788955,0.06357459501698126,2.8747584972804643,2.9383330922974458
2.894673589124865,0.060139342936886386,2.894673589124865,0.060139342936886386,2.8646039176564217,2.924743260593308
2.882924447982711,0.057197439537068684,2.882924447982711,0.057197439537068684,2.8543257282141767,2.911523167751245
2.8712944366484914,0.054521308176005645,2.8712944366484914,0.054521308176005645,2.8440337825604884,2.8985550907364943
2.859569628477345,0.051765782161931284,2.859569628477345,0.051765782161931284,2.833686737396379,2.8854525195583105
2.8479721977620462,0.05017440278228258,2.8479721977620462,0.05017440278228258,2.822884996370905,2.8730593991531874
2.8363226343205756,0.048149967754004486,2.8363226343205756,0.048149967754004486,2.8122476504435734,2.860397618197578
2.824857751830225,0.04578197050945643,2.824857751830225,0.04578197050945643,2.8019667665754966,2.8477487370849532
2.813303260399962,0.043794920928925674,2.813303260399962,0.043794920928925674,2.7914057999354993,2.8352007208644245
2.801842851859158,0.04172200219066413,2.801842851859158,0.04172200219066413,2.780981850763826,2.82270385295449
2.784757341602527,0.03944816135914464,2.784757341602527,0.03944816135914464,2.7650332609229546,2.8044814222820995
2.7734853622902804,0.037660195015984055,2.7734853622902804,0.037660195015984055,2.754655264782288,2.7923154597982727
2.762155019101132,0.036008729637837744,2.762155019101132,0.036008729637837744,2.744150654282213,2.780159383920051
2.7508735169771614,0.03426897776266058,2.7508735169771614,0.03426897776266058,2.7337390280958314,2.7680080058584915
2.7396383900392425,0.03269810003348517,2.7396383900392425,0.03269810003348517,2.7232893400225,2.755987440055985
2.728443641976215,0.030219319818484358,2.728443641976215,0.030219319818484358,2.7133339820669726,2.743553301885457
2.711787030327538,0.02852286077279942,2.711787030327538,0.02852286077279942,2.6975255999411383,2.7260484607139377
2.700706763731326,0.027217731202172413,2.700706763731326,0.027217731202172413,2.68709789813024,2.714315629332412
2.689672159357185,0.025903200244459246,2.689672159357185,0.025903200244459246,2.6767205592349557,2.7026237594794145
2.6787501103476195,0.024619830235818263,2.6787501103476195,0.024619830235818263,2.6664401952297103,2.6910600254655286
2.6623040194332575,0.025012636475871375,2.6623040194332575,0.025012636475871375,2.6497977011953218,2.674810337671193
2.651376404306556,0.02395191762446358,2.651376404306556,0.02395191762446358,2.6394004454943243,2.663352363118788
2.6405100532887094,0.022451811561871482,2.6405100532887094,0.022451811561871482,2.6292841475077737,2.651735959069645
2.624331057069354,0.021408805630665606,2.624331057069354,0.021408805630665606,2.613626654254021,2.6350354598846866
2.6135659657643187,0.020328407852750807,2.6135659657643187,0.020328407852750807,2.6034017618379433,2.623730169690694
2.602862881099671,0.01945397701938556,2.602862881099671,0.01945397701938556,2.593135892589978,2.612589869609364
2.5922415970120727,0.018647223963271564,2.5922415970120727,0.018647223963271564,2.582917985030437,2.6015652089937085
2.5815235364566327,0.017825224962338293,2.5815235364566327,0.017825224962338293,2.5726109239754633,2.590436148937802
2.5709406796293113,0.01697674505822877,2.5709406796293113,0.01697674505822877,2.562452307100197,2.5794290521584258
2.56042767547366,0.01641779350473005,2.56042767547366,0.01641779350473005,2.552218778721295,2.568636572226025
2.5499620503049414,0.015803513441245975,2.5499620503049414,0.015803513441245975,2.5420602935843184,2.5578638070255644
2.5396276558440265,0.015279848475843183,2.5396276558440265,0.015279848475843183,2.531987731606105,2.547267580081948
2.5292315030747865,0.014742620789329752,2.5292315030747865,0.014742620789329752,2.521860192680122,2.536602813469451
2.513796349494688,0.014065997026258437,2.513796349494688,0.014065997026258437,2.506763350981559,2.520829348007817
2.5033944558530004,0.013059872012643359,2.5033944558530004,0.013059872012643359,2.4968645198466786,2.509924391859322
2.493215111368885,0.011440473314085153,2.493215111368885,0.011440473314085153,2.4874948747118424,2.4989353480259275
2.4778781139413177,0.009919114389524752,2.4778781139413177,0.009919114389524752,2.4729185567465555,2.48283767113608
2.4677033130555577,0.009310865086533004,2.4677033130555577,0.009310865086533004,2.463047880512291,2.4723587455988243
2.4576143149313605,0.008710641379860329,2.4576143149313605,0.008710641379860329,2.4532589942414305,2.4619696356212906
2.447521719756814,0.008385651453600929,2.447521719756814,0.008385651453600929,2.4433288940300137,2.4517145454836147
2.4374811928264215,0.007990079630294522,2.4374811928264215,0.007990079630294522,2.433486153011274,2.441476232641569
2.427572744305367,0.007406090897493112,2.427572744305367,0.007406090897493112,2.4238696988566204,2.431275789754114
2.417617114329918,0.005605626179945311,2.417617114329918,0.005605626179945311,2.4148143012399452,2.4204199274198905
2.407713341742994,0.005208905849096945,2.407713341742994,0.005208905849096945,2.4051088888184458,2.4103177946675425
2.3978619592267583,0.004912341935329634,2.3978619592267583,0.004912341935329634,2.3954057882590933,2.400318130194423
2.3880393525865067,0.005110866955007287,2.3880393525865067,0.005110866955007287,2.385483919109003,2.3905947860640104
2.378332257043722,0.0048111467931601926,2.378332257043722,0.0048111467931601926,2.375926683647142,2.380737830440302
2.368577066789042,0.004485478376434315,2.368577066789042,0.004485478376434315,2.366334327600825,2.370819805977259
2.358847878958016,0.004018109230888189,2.358847878958016,0.004018109230888189,2.3568388243425717,2.3608569335734604
2.34916243351633,0.003809621173247013,2.34916243351633,0.003809621173247013,2.347257622929707,2.3510672441029534
2.339622326560681,0.003623791154172107,2.339622326560681,0.003623791154172107,2.3378104309835948,2.3414342221377673
2.330009441647175,0.0033341798747821283,2.330009441647175,0.0033341798747821283,2.3283423517097837,2.331676531584566
2.3204749446268096,0.0032126231564638674,2.3204749446268096,0.0032126231564638674,2.3188686330485777,2.3220812562050415
2.31098181881934,0.002941381077009586,2.31098181881934,0.002941381077009586,2.309511128280835,2.3124525093578447
2.30153497448654,0.002656996913674714,2.30153497448654,0.002656996913674714,2.300206476029703,2.3028634729433772
2.292170938983543,0.0027989739089937515,2.292170938983543,0.0027989739089937515,2.290771452029046,2.29357042593804
2.2827061641704383,0.002551901771395748,2.2827061641704383,0.002551901771395748,2.2814302132847404,2.283982115056136
2.273350018481773,0.002541269843281624,2.273350018481773,0.002541269843281624,2.2720793835601323,2.274620653403414
2.2640432258088836,0.002429645344210196,2.2640432258088836,0.002429645344210196,2.2628284031367785,2.2652580484809888
2.250230207423971,0.0022978775273885255,2.250230207423971,0.0022978775273885255,2.2490812686602766,2.2513791461876655
2.2410080841519626,0.0022354890122275872,2.2410080841519626,0.0022354890122275872,2.2398903396458487,2.2421258286580765
2.231825962246546,0.0021610585063004395,2.231825962246546,0.0021610585063004395,2.230745432993396,2.2329064914996963
2.222678175528629,0.0019194550289146628,2.222678175528629,0.0019194550289146628,2.2217184480141716,2.2236379030430866
2.213623708873749,0.0016715335632982997,2.213623708873749,0.0016715335632982997,2.2127879420921,2.2144594756553984
2.204537626006609,0.0017398965851639359,2.204537626006609,0.0017398965851639359,2.203667677714027,2.205407574299191
2.1954365811831065,0.0016463213231587837,2.1954365811831065,0.0016463213231587837,2.1946134205215273,2.1962597418446856
2.1864509331517326,0.0015959428354671568,2.1864509331517326,0.0015959428354671568,2.185652961733999,2.1872489045694663
2.177508073341137,0.0014480822058344778,2.177508073341137,0.0014480822058344778,2.1767840322382197,2.1782321144440546
2.1641877791685404,0.0013704806370268274,2.1641877791685404,0.0013704806370268274,2.163502538850027,2.164873019487054
2.1554066506571816,0.0013974122830011648,2.1554066506571816,0.0013974122830011648,2.154707944515681,2.1561053567986823
2.146534925778058,0.0013894932546424377,2.146534925778058,0.0013894932546424377,2.145840179150737,2.147229672405379
2.133348806332498,0.0013390608371948165,2.133348806332498,0.0013390608371948165,2.1326792759139006,2.134018336751095
2.1246031044270586,0.001373748453359469,2.1246031044270586,0.001373748453359469,2.1239162302003787,2.1252899786537385
2.116025841370729,0.0010765785677862016,2.116025841370729,0.0010765785677862016,2.115487552086836,2.116564130654622
2.0943170122759973,0.0008124766567874087,2.0943170122759973,0.0008124766567874087,2.0939107739476035,2.094723250604391
2.0856695095614555,0.000737648501264343,2.0856695095614555,0.000737648501264343,2.0853006853108234,2.0860383338120876
2.0770701593941654,0.000671450135851237,2.0770701593941654,0.000671450135851237,2.07673443432624,2.077405884462091
2.068508842396818,0.0005843153469284879,2.068508842396818,0.0005843153469284879,2.068216684723354,2.068801000070282
2.060035500266321,0.0005589629867550627,2.060035500266321,0.0005589629867550627,2.0597560187729433,2.0603149817596984
2.051539913443715,0.00042030930974512604,2.051539913443715,0.00042030930974512604,2.0513297587888424,2.0517500680985874
2.0431468970389512,0.00030140919929744214,2.0431468970389512,0.00030140919929744214,2.0429961924393023,2.0432976016386
2.034807107212422,0.0002422697897753734,2.034807107212422,0.0002422697897753734,2.034685972317534,2.0349282421073096
2.022360436810218,0.00022254112107045199,2.022360436810218,0.00022254112107045199,2.022249166249683,2.0224717073707534
2.0140880365490257,0.00030009930577112875,2.0140880365490257,0.00030009930577112875,2.0139379868961402,2.014238086201911
2.0058462128557166,0.00012737655452210728,2.0058462128557166,0.00012737655452210728,2.0057825245784557,2.0059099011329775
1.9977471571814083,7.302614400528373e-05,1.9977471571814083,7.302614400528373e-05,1.9977106441094057,1.9977836702534109
1.9895587741797462,-0.0006590473180283496,1.9895587741797462,-0.0006590473180283496,1.9898882978387604,1.989229250520732
1.981366343642042,-0.00059422219315719,1.981366343642042,-0.00059422219315719,1.9816634547386205,1.9810692325454633
1.9732571458953245,-0.000623168937961216,1.9732571458953245,-0.000623168937961216,1.9735687303643052,1.9729455614263438
1.965170487952233,-0.0005047738096453092,1.965170487952233,-0.0005047738096453092,1.9654228748570555,1.9649181010474104
1.9571259372230625,-0.0003735652567448122,1.9571259372230625,-0.0003735652567448122,1.9573127198514348,1.9569391545946901
1.9491133205575246,-0.0005048809979321112,1.9491133205575246,-0.0005048809979321112,1.9493657610564907,1.9488608800585585
1.9411404086579802,-0.0006514373280230856,1.9411404086579802,-0.0006514373280230856,1.9414661273219918,1.9408146899939687
1.9332394983593835,-0.001551982233386262,1.9332394983593835,-0.001551982233386262,1.9340154894760766,1.9324635072426903
1.9253705611577572,-0.0018595765978253187,1.9253705611577572,-0.0018595765978253187,1.9263003494566697,1.9244407728588446
1.9175050322818907,-0.0018148678489003922,1.9175050322818907,-0.0018148678489003922,1.9184124662063409,1.9165975983574406
1.9018353718437162,-0.0017734820690462616,1.9018353718437162,-0.0017734820690462616,1.9027221128782394,1.900948630809193
1.8940348044790196,-0.0022444327818796905,1.8940348044790196,-0.0022444327818796905,1.8951570208699595,1.8929125880880797
1.8823209483780488,-0.002366794575590525,1.8823209483780488,-0.002366794575590525,1.883504345665844,1.8811375510902535
1.87457208357264,-0.0022413645042020924,1.87457208357264,-0.0022413645042020924,1.875692765824741,1.873451401320539
1.8669607621877882,-0.0022444322428526453,1.8669607621877882,-0.0022444322428526453,1.8680829783092145,1.8658385460663618
1.8592999342244,-0.0023715989285987282,1.8592999342244,-0.0023715989285987282,1.8604857336886995,1.8581141347601007
1.8515434562072408,-0.0022888971019583426,1.8515434562072408,-0.0022888971019583426,1.8526879047582199,1.8503990076562618
1.8439327499442946,-0.0023357818294208466,1.8439327499442946,-0.0023357818294208466,1.845100640859005,1.8427648590295842
1.8364017323773718,-0.002704074949831492,1.8364017323773718,-0.002704074949831492,1.8377537698522874,1.8350496949024562
1.82888579719527,-0.002580609913375942,1.82888579719527,-0.002580609913375942,1.8301761021519578,1.827595492238582
1.8215647245451296,-0.0029378021974266755,1.8215647245451296,-0.0029378021974266755,1.823033625643843,1.8200958234464162
1.814014545360761,-0.002715061932802354,1.814014545360761,-0.002715061932802354,1.8153720763271621,1.8126570143943599
1.8065774609612109,-0.002682608707834988,1.8065774609612109,-0.002682608707834988,1.8079187653151283,1.8052361566072934
1.7991966603744067,-0.002880113283211916,1.7991966603744067,-0.002880113283211916,1.8006367170160127,1.7977566037328008
1.7918438968334494,-0.002768564104300264,1.7918438968334494,-0.002768564104300264,1.7932281788855995,1.7904596147812992
1.7844790554950392,-0.0025884981819732644,1.7844790554950392,-0.0025884981819732644,1.7857733045860258,1.7831848064040525
1.7772394621823726,-0.0025794825226214124,1.7772394621823726,-0.0025794825226214124,1.7785292034436833,1.775949720921062
1.7663044858613666,-0.0025978211828718845,1.7663044858613666,-0.0025978211828718845,1.7676033964528024,1.7650055752699307
1.759145262977783,-0.002587821953819569,1.759145262977783,-0.002587821953819569,1.7604391739546927,1.7578513520008734
1.7519299274058295,-0.0023838464177620144,1.7519299274058295,-0.0023838464177620144,1.7531218506147106,1.7507380041969485
1.7411533833848518,-0.0025106820866515056,1.7411533833848518,-0.0025106820866515056,1.7424087244281776,1.739898042341526
1.7340091706114547,-0.00247613441550365,1.7340091706114547,-0.00247613441550365,1.7352472378192065,1.7327711034037028
1.7269539260533702,-0.0024336202534480655,1.7269539260533702,-0.0024336202534480655,1.7281707361800942,1.7257371159266461
1.719919753262749,-0.003055192592117062,1.719919753262749,-0.003055192592117062,1.7214473495588076,1.7183921569666905
1.7128146485279956,-0.003042707554726576,1.7128146485279956,-0.003042707554726576,1.7143360023053589,1.7112932947506323
1.7057979120961408,-0.0029773241111585858,1.7057979120961408,-0.0029773241111585858,1.7072865741517202,1.7043092500405614
1.698915855053758,-0.003090478864868351,1.698915855053758,-0.003090478864868351,1.7004610944861922,1.6973706156213237
1.6919368458893596,-0.0030418903995370616,1.6919368458893596,-0.0030418903995370616,1.693457791089128,1.6904159006895911
1.6850087270775327,-0.0029703368879220315,1.6850087270775327,-0.0029703368879220315,1.6864938955214936,1.6835235586335717
1.6781148562944972,-0.002975478893894268,1.6781148562944972,-0.002975478893894268,1.6796025957414442,1.6766271168475502
1.671319531713818,-0.0029568360481477818,1.671319531713818,-0.0029568360481477818,1.672797949737892,1.6698411136897442
1.6644225693732904,-0.00283194520707275,1.6644225693732904,-0.00283194520707275,1.6658385419768267,1.663006596769754
1.6576175673755107,-0.00260597001121865,1.6576175673755107,-0.00260597001121865,1.6589205523811201,1.6563145823699013
1.6508379942341023,-0.002572477545871976,1.6508379942341023,-0.002572477545871976,1.6521242330070383,1.6495517554611663
1.6407260044854362,-0.0024399267354346943,1.6407260044854362,-0.0024399267354346943,1.6419459678531534,1.639506041117719
1.6340196821662873,-0.0017310842075437538,1.6340196821662873,-0.0017310842075437538,1.6348852242700591,1.6331541400625156
1.6239668437320232,-0.0016789499781586503,1.6239668437320232,-0.0016789499781586503,1.6248063187211024,1.623127368742944
1.6173012218672458,-0.0015937872957573207,1.6173012218672458,-0.0015937872957573207,1.6180981155151244,1.6165043282193672
1.6106575813488924,-0.0014566811029546045,1.6106575813488924,-0.0014566811029546045,1.6113859219003697,1.609929240797415
1.6041468694937313,-0.0015170292093814597,1.6041468694937313,-0.0015170292093814597,1.604905384098422,1.6033883548890406
1.59751301884355,-0.001485751964626414,1.59751301884355,-0.001485751964626414,1.5982558948258632,1.5967701428612369
1.5909630302207933,-0.0013966081282165144,1.5909630302207933,-0.0013966081282165144,1.5916613342849015,1.5902647261566851
1.5844618809507023,-0.0013075644991247248,1.5844618809507023,-0.0013075644991247248,1.5851156632002645,1.58380809870114
1.5779857997327142,-0.0012722077888437378,1.5779857997327142,-0.0012722077888437378,1.578621903627136,1.5773496958382924
1.5715713539375957,-0.0012477825500055717,1.5715713539375957,-0.0012477825500055717,1.5721952452125985,1.570947462662593
1.5651355889355463,-0.001280545929316923,1.5651355889355463,-0.001280545929316923,1.5657758619002047,1.5644953159708879
1.5587469454454126,-0.001235693909980018,1.5587469454454126,-0.001235693909980018,1.5593647924004026,1.5581290984904226
1.5492364773932612,-0.0010925517431458198,1.5492364773932612,-0.0010925517431458198,1.549782753264834,1.5486902015216883
1.5428528707509734,-0.0011394084369079627,1.5428528707509734,-0.0011394084369079627,1.5434225749694275,1.5422831665325194
1.5365185862266122,-0.0016475740444674702,1.5365185862266122,-0.0016475740444674702,1.5373423732488458,1.5356947992043786
1.5301707325162854,-0.001654700650210894,1.5301707325162854,-0.001654700650210894,1.530998082841391,1.52934338219118
1.523892136178908,-0.0015652802952523803,1.523892136178908,-0.0015652802952523803,1.5246747763265343,1.5231094960312817
1.517653356141049,-0.0016429286487825712,1.517653356141049,-0.0016429286487825712,1.5184748204654404,1.5168318918166577
1.5083039733180275,-0.0014700176240257656,1.5083039733180275,-0.0014700176240257656,1.5090389821300403,1.5075689645060146
1.5021259135085965,-0.0015362740666191588,1.5021259135085965,-0.0015362740666191588,1.5028940505419062,1.5013577764752868
1.4959717182127759,-0.0014868924997269994,1.4959717182127759,-0.0014868924997269994,1.4967151644626393,1.4952282719629124
1.4899378269972734,-0.0015820915988472573,1.4899378269972734,-0.0015820915988472573,1.490728872796697,1.4891467811978498
1.4837571814487105,-0.0015760118750993701,1.4837571814487105,-0.0015760118750993701,1.48454518738626,1.482969175511161
1.4776746858555447,-0.001559130050501123,1.4776746858555447,-0.001559130050501123,1.4784542508807954,1.476895120830294
1.471637407026628,-0.0016136564823724386,1.471637407026628,-0.0016136564823724386,1.4724442352678142,1.4708305787854419
1.4656170028899718,-0.0016730104792699318,1.4656170028899718,-0.0016730104792699318,1.4664535081296068,1.4647804976503367
1.4595837869472772,-0.0015938837511186854,1.4595837869472772,-0.0015938837511186854,1.4603807288228365,1.4587868450717179
1.4536067682382323,-0.0016329982424635459,1.4536067682382323,-0.0016329982424635459,1.4544232673594641,1.4527902691170005
1.4476590626911885,-0.0015472835205104785,1.4476590626911885,-0.0015472835205104785,1.4484327044514438,1.4468854209309332
1.4417310904258906,-0.0015182189559630466,1.4417310904258906,-0.0015182189559630466,1.4424901999038722,1.4409719809479091
1.4359341968802106,-0.001472252888521819,1.4359341968802106,-0.001472252888521819,1.4366703233244715,1.4351980704359497
1.429997401366642,-0.0014756442125470892,1.429997401366642,-0.0014756442125470892,1.4307352234729156,1.4292595792603686
1.4241514699706368,-0.0014916374136917376,1.4241514699706368,-0.0014916374136917376,1.4248972886774827,1.423405651263791
1.4154234915380666,-0.0014714138129059418,1.4154234915380666,-0.0014714138129059418,1.4161591984445194,1.4146877846316137
1.409648223840415,-0.0015003464760017238,1.409648223840415,-0.0015003464760017238,1.410398397078416,1.4088980506024142
1.4038792643939284,-0.0020648886270580036,1.4038792643939284,-0.0020648886270580036,1.4049117087074574,1.4028468200803994
1.3980332983935364,-0.0020242287888817545,1.3980332983935364,-0.0020242287888817545,1.3990454127879772,1.3970211839990956
1.392303049132284,-0.0020392651554383967,1.392303049132284,-0.0020392651554383967,1.3933226817100033,1.391283416554565
1.3866619116211107,-0.002080809452541188,1.3866619116211107,-0.002080809452541188,1.3877023163473814,1.38562150689484
1.3809874814819536,-0.0020339222457473882,1.3809874814819536,-0.0020339222457473882,1.3820044426048272,1.37997052035908
1.3696613676044371,-0.002146131574922605,1.3696613676044371,-0.002146131574922605,1.3707344333918985,1.3685883018169758
1.3640459896244348,-0.0021803842684494645,1.3640459896244348,-0.0021803842684494645,1.3651361817586596,1.36295579749021
1.355677879400785,-0.0022363071084776642,1.355677879400785,-0.0022363071084776642,1.356796032955024,1.3545597258465463
1.3501019831325487,-0.002284127239957412,1.3501019831325487,-0.002284127239957412,1.3512440467525275,1.3489599195125699
1.3445433540731253,-0.0021070384398028663,1.3445433540731253,-0.0021070384398028663,1.3455968732930268,1.3434898348532238
1.3390111103348041,-0.0020270070246743987,1.3390111103348041,-0.0020270070246743987,1.3400246138471412,1.337997606822467
1.3335176218650955,-0.002009137155405405,1.3335176218650955,-0.002009137155405405,1.3345221904427982,1.3325130532873928
1.3280861880731012,-0.0026161455726577687,1.3280861880731012,-0.0026161455726577687,1.32939426085943,1.3267781152867724
1.3226006372102077,-0.0026413230265596166,1.3226006372102077,-0.0026413230265596166,1.3239212987234876,1.3212799756969278
1.317185973325473,-0.0026417375995811954,1.317185973325473,-0.0026417375995811954,1.3185068421252635,1.3158651045256824
1.3118624340748948,-0.0025396371326922296,1.3118624340748948,-0.0025396371326922296,1.3131322526412408,1.3105926155085488
1.3037191164355435,-0.002617309580283167,1.3037191164355435,-0.002617309580283167,1.305027771225685,1.302410461645402
1.2983879675011285,-0.002585822904615176,1.2983879675011285,-0.002585822904615176,1.2996808789534362,1.2970950560488208
1.293075678994329,-0.0025852846502529836,1.293075678994329,-0.0025852846502529836,1.2943683213194555,1.2917830366692025
1.2878332407685416,-0.0026231154822283775,1.2878332407685416,-0.0026231154822283775,1.2891447985096558,1.2865216830274273
1.2825416975802162,-0.002615122804970782,1.2825416975802162,-0.002615122804970782,1.2838492589827015,1.2812341361777309
