
Data_X,Data_Y,Label_X,Label_Y
-1.0599884986877441,-0.5583457052707672,[-1.0599885],[-0.55834571]
-1.057818591594696,-0.5571944266557693,[-1.05781859],[-0.55719443]
-1.055653989315033,-0.5560518056154251,[-1.05565399],[-0.55605181]
-1.0534914135932922,-0.5549120604991913,[-1.05349141],[-0.55491206]
-1.0513421893119812,-0.5537786781787872,[-1.05134219],[-0.55377868]
-1.049190104007721,-0.552640751004219,[-1.0491901],[-0.55264075]
-1.0470464825630188,-0.5515094548463821,[-1.04704648],[-0.55150945]
-1.0449031591415405,-0.5503800511360168,[-1.04490316],[-0.55038005]
-1.0428533554077148,-0.5492314100265503,[-1.04285336],[-0.54923141]
-1.040726125240326,-0.5481023341417313,[-1.04072613],[-0.54810233]
-1.0385949611663818,-0.5469755679368973,[-1.03859496],[-0.54697557]
-1.0364719033241272,-0.545849472284317,[-1.0364719],[-0.54584947]
-1.034357488155365,-0.5447319447994232,[-1.03435749],[-0.54473194]
-1.0322437286376953,-0.5436188280582428,[-1.03224373],[-0.54361883]
-1.030138373374939,-0.54250767827034,[-1.03013837],[-0.54250768]
-1.0280321836471558,-0.5413993746042252,[-1.02803218],[-0.54139937]
-1.0259202718734741,-0.540395125746727,[-1.02592027],[-0.54039513]
-1.023823320865631,-0.5392917394638062,[-1.02382332],[-0.53929174]
-1.0216565430164337,-0.5381523668766022,[-1.02165654],[-0.53815237]
-1.019659548997879,-0.5370277613401413,[-1.01965955],[-0.53702776]
-1.017576277256012,-0.5359207838773727,[-1.01757628],[-0.53592078]
-1.015472412109375,-0.5348071753978729,[-1.01547241],[-0.53480718]
-1.0134018063545227,-0.5337122976779938,[-1.01340181],[-0.5337123]
-1.0113257765769958,-0.5326049029827118,[-1.01132578],[-0.5326049]
-1.009258210659027,-0.5315179824829102,[-1.00925821],[-0.53151798]
-1.0071980357170105,-0.5304319560527802,[-1.00719804],[-0.53043196]
-1.0051698088645935,-0.5293800234794617,[-1.00516981],[-0.52938002]
-1.003118872642517,-0.5282952040433884,[-1.00311887],[-0.5282952]
-1.0010517239570618,-0.5272050946950912,[-1.00105172],[-0.52720509]
-0.9990062713623047,-0.5261233299970627,[-0.99900627],[-0.52612333]
-0.9969669878482819,-0.5250444859266281,[-0.99696699],[-0.52504449]
-0.994933158159256,-0.523965910077095,[-0.99493316],[-0.52396591]
-0.9929057061672211,-0.5228935331106186,[-0.99290571],[-0.52289353]
-0.990875631570816,-0.521817535161972,[-0.99087563],[-0.52181754]
-0.9888541102409363,-0.520839124917984,[-0.98885411],[-0.52083912]
-0.9868290424346924,-0.5197712779045105,[-0.98682904],[-0.51977128]
-0.9847158491611481,-0.518656313419342,[-0.98471585],[-0.51865631]
-0.9826989471912384,-0.5175929516553879,[-0.98269895],[-0.51759295]
-0.9806886911392212,-0.5165272206068039,[-0.98068869],[-0.51652722]
-0.9786859154701233,-0.515462264418602,[-0.97868592],[-0.51546226]
-0.9766834378242493,-0.5144050866365433,[-0.97668344],[-0.51440509]
-0.9746865034103394,-0.5133471339941025,[-0.9746865],[-0.51334713]
-0.972692608833313,-0.5122991055250168,[-0.97269261],[-0.51229911]
-0.9707044959068298,-0.5112498104572296,[-0.9707045],[-0.51124981]
-0.9688309729099274,-0.5101936757564545,[-0.96883097],[-0.51019368]
-0.9668526947498322,-0.509147509932518,[-0.96685269],[-0.50914751]
-0.9648369550704956,-0.5080820173025131,[-0.96483696],[-0.50808202]
-0.962862640619278,-0.5070412307977676,[-0.96286264],[-0.50704123]
-0.9608927667140961,-0.5059962719678879,[-0.96089277],[-0.50599627]
-0.9589256048202515,-0.5049571394920349,[-0.9589256],[-0.50495714]
-0.9569692611694336,-0.5039213001728058,[-0.95696926],[-0.5039213]
-0.9550098478794098,-0.5028941184282303,[-0.95500985],[-0.50289412]
-0.9530592858791351,-0.5018650740385056,[-0.95305929],[-0.50186507]
-0.9511138498783112,-0.5008327960968018,[-0.95111385],[-0.5008328]
-0.9492710530757904,-0.4997815191745758,[-0.94927105],[-0.49978152]
-0.947327733039856,-0.4987509548664093,[-0.94732773],[-0.49875095]
-0.9282376170158386,-0.48856791853904724,[-0.92823762],[-0.48856792]
-0.9090767502784729,-0.47846341133117676,[-0.90907675],[-0.47846341]
-0.9071820974349976,-0.47746580839157104,[-0.9071821],[-0.47746581]
-0.9053709208965302,-0.47647956013679504,[-0.90537092],[-0.47647956]
-0.9034801423549652,-0.4754802882671356,[-0.90348014],[-0.47548029]
-0.9015125632286072,-0.4744527041912079,[-0.90151256],[-0.4744527]
-0.8996203541755676,-0.47345516085624695,[-0.89962035],[-0.47345516]
-0.8977209627628326,-0.47244992852211,[-0.89772096],[-0.47244993]
-0.8958822190761566,-0.4714750051498413,[-0.89588222],[-0.47147501]
-0.8939855694770813,-0.47047725319862366,[-0.89398557],[-0.47047725]
-0.8920638561248779,-0.4694629907608032,[-0.89206386],[-0.46946299]
-0.8901653587818146,-0.4684622585773468,[-0.89016536],[-0.46846226]
-0.8882806599140167,-0.4674629867076874,[-0.88828066],[-0.46746299]
-0.8863928318023682,-0.4664645493030548,[-0.88639283],[-0.46646455]
-0.8845721781253815,-0.4655044376850128,[-0.88457218],[-0.46550444]
-0.8827549815177917,-0.4645411819219589,[-0.88275498],[-0.46454118]
-0.8809528350830078,-0.46359284222126007,[-0.88095284],[-0.46359284]
-0.8791511952877045,-0.46263387799263,[-0.8791512],[-0.46263388]
-0.8774373531341553,-0.4616661071777344,[-0.87743735],[-0.46166611]
-0.8756400644779205,-0.460719034075737,[-0.87564006],[-0.46071903]
-0.8738367855548859,-0.45977018773555756,[-0.87383679],[-0.45977019]
-0.8720468282699585,-0.4588276445865631,[-0.87204683],[-0.45882764]
-0.8702652454376221,-0.45789286494255066,[-0.87026525],[-0.45789286]
-0.8684875071048737,-0.4569569379091263,[-0.86848751],[-0.45695694]
-0.8667190372943878,-0.4560210853815079,[-0.86671904],[-0.45602109]
-0.8649447858333588,-0.4550945311784744,[-0.86494479],[-0.45509453]
-0.8631649613380432,-0.4542662650346756,[-0.86316496],[-0.45426627]
-0.8613979518413544,-0.45333153009414673,[-0.86139795],[-0.45333153]
-0.8595635890960693,-0.45236441493034363,[-0.85956359],[-0.45236441]
-0.8578052818775177,-0.4514438435435295,[-0.85780528],[-0.45144384]
-0.8560473024845123,-0.4505123719573021,[-0.8560473],[-0.45051237]
-0.8542938828468323,-0.4495873600244522,[-0.85429388],[-0.44958736]
-0.8525493741035461,-0.4486653357744217,[-0.85254937],[-0.44866534]
-0.8508051633834839,-0.4477418065071106,[-0.85080516],[-0.44774181]
-0.8490725159645081,-0.44682037830352783,[-0.84907252],[-0.44682038]
-0.8473378717899323,-0.44591160863637924,[-0.84733787],[-0.44591161]
-0.8457098603248596,-0.4449853226542473,[-0.84570986],[-0.44498532]
-0.8439831733703613,-0.4440738633275032,[-0.84398317],[-0.44407386]
-0.842240571975708,-0.4431488886475563,[-0.84224057],[-0.44314889]
-0.8405173420906067,-0.44224613904953003,[-0.84051734],[-0.44224614]
-0.8388005793094635,-0.44133850932121277,[-0.83880058],[-0.44133851]
-0.8371454179286957,-0.44048918038606644,[-0.83714542],[-0.44048918]
-0.8354376256465912,-0.4395853355526924,[-0.83543763],[-0.43958534]
-0.8336853981018066,-0.4386501610279083,[-0.8336854],[-0.43865016]
-0.8319867253303528,-0.4377521574497223,[-0.83198673],[-0.43775216]
-0.830276608467102,-0.43685492873191833,[-0.83027661],[-0.43685493]
-0.828699141740799,-0.43595659732818604,[-0.82869914],[-0.4359566]
-0.8270052969455719,-0.43506713956594467,[-0.8270053],[-0.43506714]
-0.825272798538208,-0.43414875119924545,[-0.8252728],[-0.43414875]
-0.8235889673233032,-0.4332590103149414,[-0.82358897],[-0.43325901]
-0.8219090402126312,-0.4323675036430359,[-0.82190904],[-0.4323675]
-0.8202282190322876,-0.4314805269241333,[-0.82022822],[-0.43148053]
-0.8185606896877289,-0.4305986762046814,[-0.81856069],[-0.43059868]
-0.8168854117393494,-0.4297200217843056,[-0.81688541],[-0.42972002]
-0.8152192831039429,-0.4288443997502327,[-0.81521928],[-0.4288444]
-0.8135085999965668,-0.4280618503689766,[-0.8135086],[-0.42806185]
-0.8118855655193329,-0.4271821156144142,[-0.81188557],[-0.42718212]
-0.8101795315742493,-0.426277257502079,[-0.81017953],[-0.42627726]
-0.8085034489631653,-0.425395704805851,[-0.80850345],[-0.4253957]
-0.8068492114543915,-0.4245234727859497,[-0.80684921],[-0.42452347]
-0.8052026927471161,-0.4236494302749634,[-0.80520269],[-0.42364943]
-0.8035561740398407,-0.42277397215366364,[-0.80355617],[-0.42277397]
-0.8019225895404816,-0.42191047966480255,[-0.80192259],[-0.42191048]
-0.8002828359603882,-0.4210413843393326,[-0.80028284],[-0.42104138]
-0.7987173199653625,-0.4202301651239395,[-0.79871732],[-0.42023017]
-0.7970874011516571,-0.41937003284692764,[-0.7970874],[-0.41937003]
-0.795400083065033,-0.4184780493378639,[-0.79540008],[-0.41847805]
-0.7938660383224487,-0.4175921827554703,[-0.79386604],[-0.41759218]
-0.7922398149967194,-0.4167294353246689,[-0.79223981],[-0.41672944]
-0.7906074225902557,-0.41586415469646454,[-0.79060742],[-0.41586415]
-0.7889968752861023,-0.4150097519159317,[-0.78899688],[-0.41500975]
-0.7873843610286713,-0.41416002810001373,[-0.78738436],[-0.41416003]
-0.7857781946659088,-0.4133109897375107,[-0.78577819],[-0.41331099]
-0.784174770116806,-0.41246437281370163,[-0.78417477],[-0.41246437]
-0.7825350761413574,-0.41165345162153244,[-0.78253508],[-0.41165345]
-0.7809359431266785,-0.41081077605485916,[-0.78093594],[-0.41081078]
-0.7793247997760773,-0.4099564924836159,[-0.7793248],[-0.40995649]
-0.7777278423309326,-0.40911799669265747,[-0.77772784],[-0.409118]
-0.7761383950710297,-0.40828436613082886,[-0.7761384],[-0.40828437]
-0.774559736251831,-0.40743760764598846,[-0.77455974],[-0.40743761]
-0.7729790508747101,-0.4066023677587509,[-0.77297905],[-0.40660237]
-0.771387130022049,-0.40576791763305664,[-0.77138713],[-0.40576792]
-0.7698139846324921,-0.4049338102340698,[-0.76981398],[-0.40493381]
-0.7682366967201233,-0.40410540997982025,[-0.7682367],[-0.40410541]
-0.7667562663555145,-0.4032553881406784,[-0.76675627],[-0.40325539]
-0.765188992023468,-0.4024287909269333,[-0.76518899],[-0.40242879]
-0.7636201083660126,-0.40159811079502106,[-0.76362011],[-0.40159811]
-0.7620594501495361,-0.4007803723216057,[-0.76205945],[-0.40078037]
-0.76050665974617,-0.39995598047971725,[-0.76050666],[-0.39995598]
-0.758951723575592,-0.3991389125585556,[-0.75895172],[-0.39913891]
-0.7574109137058258,-0.3983197659254074,[-0.75741091],[-0.39831977]
-0.7558914124965668,-0.3975311517715454,[-0.75589141],[-0.39753115]
-0.7543948590755463,-0.3967825472354889,[-0.75439486],[-0.39678255]
-0.7528329193592072,-0.3959585651755333,[-0.75283292],[-0.39595857]
-0.7512589693069458,-0.3951299116015434,[-0.75125897],[-0.39512991]
-0.74972003698349,-0.39432066679000854,[-0.74972004],[-0.39432067]
-0.7481841742992401,-0.3935123383998871,[-0.74818417],[-0.39351234]
-0.7466554939746857,-0.3927067443728447,[-0.74665549],[-0.39270674]
-0.7451318502426147,-0.39189644902944565,[-0.74513185],[-0.39189645]
-0.7436059713363647,-0.3910907283425331,[-0.74360597],[-0.39109073]
-0.7420922517776489,-0.39028794318437576,[-0.74209225],[-0.39028794]
-0.7405772507190704,-0.38948962837457657,[-0.74057725],[-0.38948963]
-0.7390660345554352,-0.38869059830904007,[-0.73906603],[-0.3886906]
-0.7375563383102417,-0.3878944218158722,[-0.73755634],[-0.38789442]
-0.7359777688980103,-0.3871840834617615,[-0.73597777],[-0.38718408]
-0.7344714403152466,-0.38638918101787567,[-0.73447144],[-0.38638918]
-0.7329549491405487,-0.3855880945920944,[-0.73295495],[-0.38558809]
-0.7314598262310028,-0.3847963958978653,[-0.73145983],[-0.3847964]
-0.7299718856811523,-0.3840075880289078,[-0.72997189],[-0.38400759]
-0.7284761667251587,-0.383220411837101,[-0.72847617],[-0.38322041]
-0.7269909381866455,-0.38243547827005386,[-0.72699094],[-0.38243548]
-0.7255048155784607,-0.38165266066789627,[-0.72550482],[-0.38165266]
-0.7240250706672668,-0.38086260110139847,[-0.72402507],[-0.3808626]
-0.7225520014762878,-0.38008587062358856,[-0.722552],[-0.38008587]
-0.7210128605365753,-0.3793860524892807,[-0.72101286],[-0.37938605]
-0.7195373177528381,-0.3786095231771469,[-0.71953732],[-0.37860952]
-0.7180619537830353,-0.3778292089700699,[-0.71806195],[-0.37782921]
-0.716595470905304,-0.3770512789487839,[-0.71659547],[-0.37705128]
-0.7151333689689636,-0.376277819275856,[-0.71513337],[-0.37627782]
-0.7136704623699188,-0.3755035549402237,[-0.71367046],[-0.37550355]
-0.7122173309326172,-0.3747340887784958,[-0.71221733],[-0.37473409]
-0.7106920182704926,-0.37405727058649063,[-0.71069202],[-0.37405727]
-0.7092437148094177,-0.37328920513391495,[-0.70924371],[-0.37328921]
-0.7077663838863373,-0.3725142255425453,[-0.70776638],[-0.37251423]
-0.70643150806427,-0.3717128410935402,[-0.70643151],[-0.37171284]
-0.704986184835434,-0.3709496185183525,[-0.70498618],[-0.37094962]
-0.7035164833068848,-0.3701718971133232,[-0.70351648],[-0.3701719]
-0.7020811438560486,-0.369415245950222,[-0.70208114],[-0.36941525]
-0.7006438076496124,-0.3686520382761955,[-0.70064381],[-0.36865204]
-0.6992128491401672,-0.36789464950561523,[-0.69921285],[-0.36789465]
-0.6977852880954742,-0.36714205145835876,[-0.69778529],[-0.36714205]
-0.6963611841201782,-0.3663923665881157,[-0.69636118],[-0.36639237]
-0.6949439942836761,-0.3656415566802025,[-0.69494399],[-0.36564156]
-0.6935235559940338,-0.3648887723684311,[-0.69352356],[-0.36488877]
-0.6921389102935791,-0.3642014116048813,[-0.69213891],[-0.36420141]
-0.6907928586006165,-0.363514244556427,[-0.69079286],[-0.36351424]
-0.6892650723457336,-0.36277440190315247,[-0.68926507],[-0.3627744]
-0.6878148317337036,-0.3620101362466812,[-0.68781483],[-0.36201014]
-0.6863986551761627,-0.361261710524559,[-0.68639866],[-0.36126171]
-0.6849896311759949,-0.36051522195339203,[-0.68498963],[-0.36051522]
-0.683592677116394,-0.3597788065671921,[-0.68359268],[-0.35977881]
-0.6821976602077484,-0.359040804207325,[-0.68219766],[-0.3590408]
-0.6808084845542908,-0.3583031967282295,[-0.68080848],[-0.3583032]
-0.6794169247150421,-0.35756728053092957,[-0.67941692],[-0.35756728]
-0.6780211627483368,-0.3569279909133911,[-0.67802116],[-0.35692799]
