
Data_X,Data_Y,Label_X,Label_Y
0.63056680560112,0.3318537622690201,[0.63056681],[0.33185376]
0.6281350255012512,0.3305005878210068,[0.62813503],[0.33050059]
0.6255190372467041,0.32911229133605957,[0.62551904],[0.32911229]
0.622955709695816,0.327759213745594,[0.62295571],[0.32775921]
0.6204214990139008,0.3264125883579254,[0.6204215],[0.32641259]
0.6178923547267914,0.3250802084803581,[0.61789235],[0.32508021]
0.6154481172561646,0.32376906275749207,[0.61544812],[0.32376906]
0.6128797233104706,0.32241111993789673,[0.61287972],[0.32241112]
0.6102963387966156,0.3211635574698448,[0.61029634],[0.32116356]
0.6077933609485626,0.3198357932269573,[0.60779336],[0.31983579]
0.6053134202957153,0.31853237748146057,[0.60531342],[0.31853238]
0.6028461456298828,0.3172289840877056,[0.60284615],[0.31722898]
0.6003187298774719,0.3159421756863594,[0.60031873],[0.31594218]
0.5979917347431183,0.31464114785194397,[0.59799173],[0.31464115]
0.5954941213130951,0.31331703066825867,[0.59549412],[0.31331703]
0.5930598080158234,0.31202250719070435,[0.59305981],[0.31202251]
0.5906440913677216,0.3107462115585804,[0.59064409],[0.31074621]
0.5882492959499359,0.30950673297047615,[0.5882493],[0.30950673]
0.5858384370803833,0.3082241527736187,[0.58583844],[0.30822415]
0.5834490060806274,0.30696601420640945,[0.58344901],[0.30696601]
0.5810683965682983,0.30571090430021286,[0.5810684],[0.3057109]
0.578762412071228,0.3045160062611103,[0.57876241],[0.30451601]
0.5763520002365112,0.3032403290271759,[0.576352],[0.30324033]
0.5739946365356445,0.30199217051267624,[0.57399464],[0.30199217]
0.5716526508331299,0.300759993493557,[0.57165265],[0.30075999]
0.5693216621875763,0.29952961951494217,[0.56932166],[0.29952962]
0.5670713186264038,0.2983536049723625,[0.56707132],[0.2983536]
0.5647035241127014,0.2970939874649048,[0.56470352],[0.29709399]
0.5623972117900848,0.29588256776332855,[0.56239721],[0.29588257]
0.5601077675819397,0.2946664020419121,[0.56010777],[0.2946664]
0.5578296184539795,0.29345718026161194,[0.55782962],[0.29345718]
0.5557538866996765,0.29220085963606834,[0.55575389],[0.29220086]
0.5534468293190002,0.2909833490848541,[0.55344683],[0.29098335]
0.5511861145496368,0.28979289159178734,[0.55118611],[0.28979289]
0.5489368140697479,0.2886115536093712,[0.54893681],[0.28861155]
0.5467082262039185,0.287428118288517,[0.54670823],[0.28742812]
0.5444833934307098,0.2862527184188366,[0.54448339],[0.28625272]
0.5422340035438538,0.2851695753633976,[0.542234],[0.28516958]
0.5399617254734039,0.28396837785840034,[0.53996173],[0.28396838]
0.537756472826004,0.28280624374747276,[0.53775647],[0.28280624]
0.5354786515235901,0.28169160336256027,[0.53547865],[0.2816916]
0.5332804322242737,0.28053074702620506,[0.53328043],[0.28053075]
0.531205415725708,0.27936625108122826,[0.53120542],[0.27936625]
0.5290155559778214,0.2782066725194454,[0.52901556],[0.27820667]
0.5268600434064865,0.2770697548985481,[0.52686004],[0.27706975]
0.5247129201889038,0.2759343609213829,[0.52471292],[0.27593436]
0.5225770324468613,0.27480795979499817,[0.52257703],[0.27480796]
0.5204752385616302,0.27371468022465706,[0.52047524],[0.27371468]
0.5183345973491669,0.27258972078561783,[0.5183346],[0.27258972]
0.5162228494882584,0.2714717835187912,[0.51622285],[0.27147178]
0.5141199678182602,0.2703646793961525,[0.51411997],[0.27036468]
0.5120268911123276,0.26925215497612953,[0.51202689],[0.26925215]
0.5099719166755676,0.26815215498209,[0.50997192],[0.26815215]
0.507840484380722,0.26714205369353294,[0.50784048],[0.26714205]
0.50568787753582,0.2660081647336483,[0.50568788],[0.26600816]
0.5036191642284393,0.2649174705147743,[0.50361916],[0.26491747]
0.5015663802623749,0.2638266906142235,[0.50156638],[0.26382669]
0.49958382546901703,0.26278665103018284,[0.49958383],[0.26278665]
0.49750789999961853,0.26169674657285213,[0.4975079],[0.26169675]
0.49548324942588806,0.2606254369020462,[0.49548325],[0.26062544]
0.4934678077697754,0.25956451892852783,[0.49346781],[0.25956452]
0.49145856499671936,0.2585047781467438,[0.49145856],[0.25850478]
0.4894484728574753,0.25754363276064396,[0.48944847],[0.25754363]
0.4873780906200409,0.25644683465361595,[0.48737809],[0.25644683]
0.48538294434547424,0.2553970217704773,[0.48538294],[0.25539702]
0.48340731859207153,0.2543559018522501,[0.48340732],[0.2543559]
0.4814401865005493,0.25331347808241844,[0.48144019],[0.25331348]
0.4794779419898987,0.25227838195860386,[0.47947794],[0.25227838]
0.47749006748199463,0.2514014095067978,[0.47749007],[0.25140141]
0.4754733741283417,0.2503143399953842,[0.47547337],[0.25031434]
0.4735313653945923,0.24928663112223148,[0.47353137],[0.24928663]
0.4716002941131592,0.24826212972402573,[0.47160029],[0.24826213]
0.4696805626153946,0.24724585935473442,[0.46968056],[0.24724586]
0.4677710682153702,0.24622900038957596,[0.46777107],[0.246229]
0.46594439446926117,0.24517125450074673,[0.46594439],[0.24517125]
0.46403318643569946,0.2441586423665285,[0.46403319],[0.24415864]
0.46214358508586884,0.24315891973674297,[0.46214359],[0.24315892]
0.46026189625263214,0.2421638797968626,[0.4602619],[0.24216388]
0.4585247039794922,0.2411800306290388,[0.4585247],[0.24118003]
0.45659980177879333,0.24015922099351883,[0.4565998],[0.24015922]
0.454736590385437,0.23917248472571373,[0.45473659],[0.23917248]
0.452887162566185,0.23819077759981155,[0.45288716],[0.23819078]
0.45103828608989716,0.23721126466989517,[0.45103829],[0.23721126]
0.4492350071668625,0.23624901100993156,[0.44923501],[0.23624901]
0.44737502932548523,0.23526517115533352,[0.44737503],[0.23526517]
0.44555243849754333,0.23430250398814678,[0.44555244],[0.2343025]
0.4437389075756073,0.233345378190279,[0.44373891],[0.23334538]
0.44193120300769806,0.2323894500732422,[0.4419312],[0.23238945]
0.4402146488428116,0.23144319374114275,[0.44021465],[0.23144319]
0.43842193484306335,0.23045862466096878,[0.43842193],[0.23045862]
0.4366331994533539,0.22951356880366802,[0.4366332],[0.22951357]
0.43485651910305023,0.2285770820453763,[0.43485652],[0.22857708]
0.4330897927284241,0.22764225583523512,[0.43308979],[0.22764226]
0.43132661283016205,0.22671146225184202,[0.43132661],[0.22671146]
0.4295692890882492,0.22578668966889381,[0.42956929],[0.22578669]
0.428001344203949,0.22488360200077295,[0.42800134],[0.2248836]
0.4261626899242401,0.22391161229461432,[0.42616269],[0.22391161]
0.42441678047180176,0.22299046721309423,[0.42441678],[0.22299047]
0.4226905405521393,0.222082382068038,[0.42269054],[0.22208238]
0.4209727495908737,0.22116890735924244,[0.42097275],[0.22116891]
0.4192584604024887,0.22026386205106974,[0.41925846],[0.22026386]
0.4175664037466049,0.2193831466138363,[0.4175664],[0.21938315]
0.4158584177494049,0.2184817846864462,[0.41585842],[0.21848178]
0.4141658544540405,0.21758431941270828,[0.41416585],[0.21758432]
0.4124766141176224,0.21669136174023151,[0.41247661],[0.21669136]
0.4107967019081116,0.21579925622791052,[0.4107967],[0.21579926]
0.409101739525795,0.21499777492135763,[0.40910174],[0.21499777]
0.40745194256305695,0.21415160968899727,[0.40745194],[0.21415161]
0.40575070679187775,0.21325515722855926,[0.40575071],[0.21325516]
0.40410128235816956,0.21238488983362913,[0.40410128],[0.21238489]
0.4024595767259598,0.21151908161118627,[0.40245958],[0.21151908]
0.4008841961622238,0.21069566905498505,[0.4008842],[0.21069567]
0.39919568598270416,0.20977844996377826,[0.39919569],[0.20977845]
0.39756055176258087,0.20890979235991836,[0.39756055],[0.20890979]
0.3959469795227051,0.20806260290555656,[0.39594698],[0.2080626]
0.39433860778808594,0.20721200411207974,[0.39433861],[0.207212]
0.3927336186170578,0.20636432780884206,[0.39273362],[0.20636433]
0.3912733644247055,0.2055126903578639,[0.39127336],[0.20551269]
0.38961808383464813,0.20464254973921925,[0.38961808],[0.20464255]
0.38802701234817505,0.203801081283018,[0.38802701],[0.20380108]
0.3864496350288391,0.20296548353508115,[0.38644964],[0.20296548]
0.3848762810230255,0.202133757120464,[0.38487628],[0.20213376]
0.38333241641521454,0.20130486102425493,[0.38333242],[0.20130486]
0.3817620724439621,0.200475859848666,[0.38176207],[0.20047586]
0.38023974001407623,0.1996849906281568,[0.38023974],[0.19968499]
0.37867146730422974,0.1988531551323831,[0.37867147],[0.19885316]
0.37712858617305756,0.1980394012061879,[0.37712859],[0.1980394]
0.3755921423435211,0.19722430652473122,[0.37559214],[0.19722431]
0.3740680664777756,0.19641831796616316,[0.37406807],[0.19641832]
0.3725498914718628,0.19561538263224065,[0.37254989],[0.19561538]
0.37104135751724243,0.19481895794160664,[0.37104136],[0.19481896]
0.3696032017469406,0.1940682139247656,[0.3696032],[0.19406821]
0.3680531531572342,0.1932420686352998,[0.36805315],[0.19324207]
0.36654937267303467,0.19244726840406656,[0.36654937],[0.19244727]
0.36506135761737823,0.19165848847478628,[0.36506136],[0.19165849]
0.3635779321193695,0.1908738981001079,[0.36357793],[0.1908739]
0.3621000796556473,0.19009103905409575,[0.36210008],[0.19009104]
0.36063252389431,0.18941344181075692,[0.36063252],[0.18941344]
0.3590634912252426,0.18859490007162094,[0.35906349],[0.1885949]
0.35759419202804565,0.18782345345243812,[0.35759419],[0.18782345]
0.35616812109947205,0.1871024058200419,[0.35616812],[0.18710241]
0.35459204018116,0.1863225377164781,[0.35459204],[0.18632254]
0.35313592851161957,0.18555105477571487,[0.35313593],[0.18555105]
0.35176151990890503,0.18483110703527927,[0.35176152],[0.18483111]
0.35028718411922455,0.18402269668877125,[0.35028718],[0.1840227]
0.348854660987854,0.18327009677886963,[0.34885466],[0.1832701]
0.34743745625019073,0.18252691067755222,[0.34743746],[0.18252691]
0.3460218161344528,0.1817811317741871,[0.34602182],[0.18178113]
0.34462323784828186,0.18103960249572992,[0.34462324],[0.1810396]
0.3432789742946625,0.1803580354899168,[0.34327897],[0.18035804]
0.34184741973876953,0.1795973600819707,[0.34184742],[0.17959736]
0.34044596552848816,0.17885969020426273,[0.34044597],[0.17885969]
0.33906252682209015,0.1781200496479869,[0.33906253],[0.17812005]
0.3376791775226593,0.17739295400679111,[0.33767918],[0.17739295]
0.33631666004657745,0.17676624469459057,[0.33631666],[0.17676624]
0.3348506838083267,0.1760049071162939,[0.33485068],[0.17600491]
0.333479180932045,0.17527267895638943,[0.33347918],[0.17527268]
0.33212730288505554,0.17456191964447498,[0.3321273],[0.17456192]
0.3307786285877228,0.1738525377586484,[0.33077863],[0.17385254]
0.3294368237257004,0.17314140778034925,[0.32943682],[0.17314141]
0.32817183434963226,0.17246391624212265,[0.32817183],[0.17246392]
0.32677122950553894,0.17171995341777802,[0.32677123],[0.17171995]
0.32543720304965973,0.17101612128317356,[0.3254372],[0.17101612]
0.3241495043039322,0.17032636888325214,[0.3241495],[0.17032637]
0.32279522716999054,0.16961337625980377,[0.32279523],[0.16961338]
0.3214792013168335,0.1689205802977085,[0.3214792],[0.16892058]
0.3201889097690582,0.16822839714586735,[0.32018891],[0.1682284]
0.31886686384677887,0.16752523370087147,[0.31886686],[0.16752523]
0.31757110357284546,0.16684159636497498,[0.3175711],[0.1668416]
0.3163689374923706,0.16613329574465752,[0.31636894],[0.1661333]
0.3150626868009567,0.16544459760189056,[0.31506269],[0.1654446]
0.3137797564268112,0.1647673211991787,[0.31377976],[0.16476732]
0.3126169741153717,0.1640794724225998,[0.31261697],[0.16407947]
0.31131431460380554,0.16338947974145412,[0.31131431],[0.16338948]
0.3100517839193344,0.1627280544489622,[0.31005178],[0.16272805]
0.30879849195480347,0.16206509992480278,[0.30879849],[0.1620651]
0.3075419217348099,0.16140464320778847,[0.30754192],[0.16140464]
0.306293785572052,0.1607508473098278,[0.30629379],[0.16075085]
0.3050472140312195,0.1600926946848631,[0.30504721],[0.16009269]
0.30380845069885254,0.1594417579472065,[0.30380845],[0.15944176]
0.30253809690475464,0.15890808776021004,[0.3025381],[0.15890809]
0.30124659836292267,0.1582336127758026,[0.3012466],[0.15823361]
0.30001628398895264,0.15758465602993965,[0.30001628],[0.15758466]
0.2987968772649765,0.1569395288825035,[0.29879688],[0.15693953]
0.2975819259881973,0.15629995241761208,[0.29758193],[0.15629995]
0.29637283086776733,0.15566557087004185,[0.29637283],[0.15566557]
0.295165479183197,0.15503282472491264,[0.29516548],[0.15503282]
0.2939840704202652,0.15449954010546207,[0.29398407],[0.15449954]
0.2927178740501404,0.15382220782339573,[0.29271787],[0.15382221]
0.29152020812034607,0.15319712460041046,[0.29152021],[0.15319712]
0.29033951461315155,0.15257717296481133,[0.29033951],[0.15257717]
0.2891608774662018,0.1519547887146473,[0.28916088],[0.15195479]
0.28798438608646393,0.15133656561374664,[0.28798439],[0.15133657]
0.28687579929828644,0.15074964426457882,[0.2868758],[0.15074964]
0.2856515794992447,0.15006990171968937,[0.28565158],[0.1500699]
0.284482903778553,0.14945359155535698,[0.2844829],[0.14945359]
0.2833244651556015,0.14884992316365242,[0.28332447],[0.14884992]
0.2821740582585335,0.14824398793280125,[0.28217406],[0.14824399]
0.28102847933769226,0.14764269068837166,[0.28102848],[0.14764269]
0.279884971678257,0.1470438651740551,[0.27988497],[0.14704387]
0.2787446975708008,0.14645011723041534,[0.2787447],[0.14645012]
0.2776109129190445,0.1458546221256256,[0.27761091],[0.14585462]
0.2764841616153717,0.14526450261473656,[0.27648416],[0.1452645]
0.27528782933950424,0.14475484192371368,[0.27528783],[0.14475484]
0.27414706349372864,0.14415126480162144,[0.27414706],[0.14415126]
0.2730320394039154,0.14356490597128868,[0.27303204],[0.14356491]
0.2719222158193588,0.14297584258019924,[0.27192222],[0.14297584]
0.27082162350416183,0.1423918791115284,[0.27082162],[0.14239188]
0.2697203531861305,0.14181296154856682,[0.26972035],[0.14181296]
0.2686254680156708,0.14123941585421562,[0.26862547],[0.14123942]
0.26744577288627625,0.14071599766612053,[0.26744577],[0.140716]
0.2663421556353569,0.14013365283608437,[0.26634216],[0.14013365]
0.26525627821683884,0.13956127502024174,[0.26525628],[0.13956128]
0.264179490506649,0.13899130001664162,[0.26417949],[0.1389913]
0.263106070458889,0.13842899724841118,[0.26310607],[0.138429]
0.2620372623205185,0.13786716759204865,[0.26203726],[0.13786717]
0.26097065955400467,0.13730702549219131,[0.26097066],[0.13730703]
0.26000702381134033,0.13673945516347885,[0.26000702],[0.13673946]
0.25893449783325195,0.13617607578635216,[0.2589345],[0.13617608]
0.25788065791130066,0.13562315702438354,[0.25788066],[0.13562316]
0.25683337450027466,0.1350717730820179,[0.25683337],[0.13507177]
0.25579221546649933,0.1345307156443596,[0.25579222],[0.13453072]
0.25475693494081497,0.13398317620158195,[0.25475693],[0.13398318]
0.2537287548184395,0.13344381377100945,[0.25372875],[0.13344381]
0.2526998817920685,0.1328984871506691,[0.25269988],[0.13289849]
0.2516716718673706,0.13236142322421074,[0.25167167],[0.13236142]
0.2506526783108711,0.13182377070188522,[0.25065268],[0.13182377]
0.2496393546462059,0.13129117712378502,[0.24963935],[0.13129118]
0.24862275272607803,0.13075821101665497,[0.24862275],[0.13075821]
0.24761811643838882,0.13022547960281372,[0.24761812],[0.13022548]
0.2466157153248787,0.12969336658716202,[0.24661572],[0.12969337]
0.24562016129493713,0.12916665524244308,[0.24562016],[0.12916666]
0.2446243017911911,0.128642987459898,[0.2446243],[0.12864299]
0.2436312735080719,0.1281236931681633,[0.24363127],[0.12812369]
0.24264481663703918,0.12759939953684807,[0.24264482],[0.1275994]
0.24166326224803925,0.12708059325814247,[0.24166326],[0.12708059]
0.24068615585565567,0.12656373903155327,[0.24068616],[0.12656374]
0.23980553448200226,0.12602610513567924,[0.23980553],[0.12602611]
0.23881790786981583,0.12550664693117142,[0.23881791],[0.12550665]
0.23785162717103958,0.12500173598527908,[0.23785163],[0.12500174]
0.23689015209674835,0.12449409067630768,[0.23689015],[0.12449409]
0.23592734336853027,0.12398304790258408,[0.23592734],[0.12398305]
0.23497388511896133,0.12348819896578789,[0.23497389],[0.1234882]
0.2340252548456192,0.12298694998025894,[0.23402525],[0.12298695]
0.23307692259550095,0.1224827915430069,[0.23307692],[0.12248279]
0.2321358248591423,0.1219874955713749,[0.23213582],[0.1219875]
0.2311989814043045,0.12149463593959808,[0.23119898],[0.12149464]
0.23029322922229767,0.12103238329291344,[0.23029323],[0.12103238]
0.22934633493423462,0.12053024023771286,[0.22934633],[0.12053024]
0.22841258347034454,0.12003982812166214,[0.22841258],[0.12003983]
0.22748897224664688,0.11955749243497849,[0.22748897],[0.11955749]
0.22657424956560135,0.11907192319631577,[0.22657425],[0.11907192]
0.22565706074237823,0.1185913123190403,[0.22565706],[0.11859131]
0.22474468499422073,0.11810608208179474,[0.22474468],[0.11810608]
0.22383072972297668,0.11762863025069237,[0.22383073],[0.11762863]
0.22293566167354584,0.11714419350028038,[0.22293566],[0.11714419]
0.2220236286520958,0.11666633933782578,[0.22202363],[0.11666634]
0.2211269736289978,0.11619536206126213,[0.22112697],[0.11619536]
0.2202339991927147,0.11572364717721939,[0.220234],[0.11572365]
0.21934255957603455,0.11525239795446396,[0.21934256],[0.1152524]
0.21845977008342743,0.11478626355528831,[0.21845977],[0.11478626]
0.21757778525352478,0.11432225629687309,[0.21757779],[0.11432226]
0.2166987881064415,0.11385643482208252,[0.21669879],[0.11385643]
0.21581941843032837,0.11339116841554642,[0.21581942],[0.11339117]
0.21494457870721817,0.11292793974280357,[0.21494458],[0.11292794]
0.21413543820381165,0.11251237243413925,[0.21413544],[0.11251237]
0.21322917193174362,0.11203751340508461,[0.21322917],[0.11203751]
0.2123667150735855,0.1115836463868618,[0.21236672],[0.11158365]
0.21150770038366318,0.11113320291042328,[0.2115077],[0.1111332]
0.2106524482369423,0.11068020761013031,[0.21065245],[0.11068021]
0.2097996100783348,0.11023218929767609,[0.20979961],[0.11023219]
0.2089519500732422,0.10978448018431664,[0.20895195],[0.10978448]
0.20817015320062637,0.1093582883477211,[0.20817015],[0.10935829]
0.20726444572210312,0.10888135060667992,[0.20726445],[0.10888135]
0.2064192220568657,0.10843917727470398,[0.20641922],[0.10843918]
0.20558515936136246,0.10800382122397423,[0.20558516],[0.10800382]
0.20476214587688446,0.10756541043519974,[0.20476215],[0.10756541]
0.2039414867758751,0.10713106393814087,[0.20394149],[0.10713106]
0.20311489701271057,0.10669661685824394,[0.2031149],[0.10669662]
0.20225642621517181,0.10635538399219513,[0.20225643],[0.10635538]
0.2013762891292572,0.10589637607336044,[0.20137629],[0.10589638]
0.20055554062128067,0.1054631695151329,[0.20055554],[0.10546317]
